Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2037,28,38,32,45,33,32,35,40,38,30,32,32,34,34,43,44,42,48,39,36,42,33,28,35,33,40,28,33
2038,38,36,32,35,31,43,36,31,38,39,35,32,29,34,36,34,41,46,34,33,37,28,29,31,31,34,39,32
2039,29,43,26,40,26,31,33,38,41,31,40,34,40,37,37,37,42,33,34,33,36,35,33,35,32,34,32,34
2040,32,39,28,37,26,34,33,35,30,34,39,30,29,33,34,34,35,34,46,37,37,33,29,33,36,27,28,31
2041,33,28,36,36,26,33,32,27,30,37,34,41,35,34,40,35,40,28,39,25,35,37,33,33,34,34,44,36
2042,30,34,43,37,36,42,37,38,41,38,36,28,42,37,26,31,32,35,32,36,32,43,31,42,35,30,32,36
2043,31,35,25,38,31,31,32,35,34,37,53,38,30,38,35,40,45,48,35,44,41,34,34,31,37,34,41,35
2044,39,27,29,24,37,36,32,43,36,29,37,37,30,35,38,35,34,41,28,33,35,37,26,39,45,32,30,35
2045,27,30,39,42,34,35,35,35,30,33,31,46,28,34,39,42,39,46,39,32,40,33,32,36,34,33,32,33
2046,36,27,34,35,39,28,33,37,32,41,46,31,35,37,44,22,42,37,41,44,38,39,31,27,34,35,34,33
2047,33,39,32,25,28,34,32,38,32,34,40,36,31,35,36,27,47,38,36,40,37,32,28,32,45,35,35,35
2048,26,31,34,41,37,40,35,27,32,35,32,38,41,34,26,40,46,33,25,38,35,26,38,29,32,29,32,31
2049,25,29,36,35,39,46,35,31,39,34,45,28,34,35,39,29,50,38,39,37,39,42,36,30,29,39,34,35
2050,33,38,37,31,37,41,36,39,41,35,43,41,44,41,33,43,37,37,34,41,38,37,37,44,34,34,35,37
2051,33,33,29,46,41,34,36,32,29,23,39,34,44,34,36,35,38,34,34,34,35,39,31,35,41,38,35,37
2052,31,31,32,29,41,31,33,31,30,44,47,34,35,37,33,40,40,37,26,33,35,31,32,36,44,35,31,35
2053,42,34,38,44,31,43,39,31,36,41,31,38,33,35,25,45,36,43,27,36,35,30,39,29,49,21,37,34
2054,36,32,38,37,29,40,35,31,32,36,40,30,34,34,34,28,43,34,29,31,33,35,34,34,35,35,41,36
2055,37,39,31,38,26,33,34,34,38,30,37,38,41,36,29,34,35,30,42,23,32,36,41,47,36,33,36,38
2056,29,36,40,39,31,39,36,38,38,38,34,37,37,37,37,35,40,30,34,33,35,33,38,32,38,27,33,34
2057,41,35,36,38,28,30,35,28,38,30,30,29,37,32,32,40,41,25,37,37,35,37,33,31,35,28,34,33
2058,44,26,31,37,51,41,38,30,25,30,32,45,40,34,24,28,35,25,38,38,31,37,33,34,42,34,38,36
2059,35,29,33,36,36,32,34,35,27,31,32,24,32,30,38,32,49,35,38,30,37,28,44,29,30,37,21,32
2060,33,38,37,33,36,34,35,43,37,30,32,35,28,34,35,37,37,33,34,39,36,35,29,33,32,31,35,33
2061,38,36,39,48,32,50,41,28,35,33,29,30,35,32,29,32,37,29,32,39,33,35,43,38,28,31,39,36
2062,31,26,35,31,31,39,32,31,34,25,39,36,34,33,38,38,29,38,41,41,38,21,25,29,32,35,26,28
2063,34,37,40,38,27,37,36,34,25,35,35,38,52,37,41,30,37,46,32,25,35,36,34,30,43,27,37,35
2064,24,47,40,33,35,38,36,33,31,32,39,32,36,34,29,28,38,33,42,34,34,27,34,35,31,35,32,32
2065,35,31,26,39,35,35,34,26,39,36,40,33,28,34,48,30,39,32,34,38,37,41,36,33,35,34,37,36
2066,33,37,30,44,44,33,37,30,30,34,35,37,30,33,45,33,34,40,29,38,37,42,31,36,41,34,29,36
2067,33,36,37,38,40,40,37,30,32,33,39,41,39,36,32,29,38,40,31,38,35,35,38,39,34,37,33,36
2068,35,31,40,32,36,33,35,29,35,32,31,29,35,32,33,34,40,42,39,29,36,26,31,34,37,23,34,31
2069,35,40,37,29,38,33,35,34,33,40,40,41,37,38,34,30,46,35,41,35,37,35,29,35,49,33,33,36
2070,31,39,41,33,33,38,36,30,33,33,37,29,39,34,37,28,53,29,36,44,38,27,25,42,30,41,34,33
2071,39,30,30,25,37,33,32,35,42,38,33,35,37,37,30,37,40,33,28,41,35,32,36,38,34,33,38,35
