Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2037,32,26,31,31,30,32,30,28,24,20,20,30,28,25,28,22,25,24,29,25,26,28,23,38,31,31,27,30
2038,24,27,30,32,27,24,27,25,26,20,25,29,23,25,30,29,24,26,26,20,26,27,25,25,24,25,33,27
2039,24,27,34,24,25,23,26,24,28,25,23,29,27,26,15,24,23,21,22,20,21,25,26,23,25,27,23,25
2040,21,24,28,24,27,32,26,23,18,26,24,28,30,25,24,30,26,22,17,27,24,27,27,21,29,31,27,27
2041,27,24,17,25,26,26,24,22,19,26,27,30,26,25,26,22,32,31,22,30,27,20,27,33,25,30,22,26
2042,26,26,24,35,26,26,27,21,29,26,29,38,25,28,31,29,28,34,26,23,29,24,27,27,22,20,18,23
2043,18,25,24,22,29,37,26,22,26,29,21,27,23,25,26,32,31,25,28,27,28,33,24,36,31,27,33,31
2044,27,33,21,25,26,22,26,30,30,16,37,29,29,29,32,25,32,26,34,30,30,24,22,31,24,27,25,26
2045,22,33,28,30,23,30,28,21,26,29,21,34,23,26,27,24,23,33,35,25,28,36,24,28,30,32,25,29
2046,27,35,31,26,33,24,29,18,33,22,33,26,27,27,30,31,25,24,35,26,29,23,22,29,24,35,29,27
