Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2090,37,36,48,47,34,45,41,34,27,26,39,33,33,32,30,26,50,34,24,40,34,28,29,37,34,25,31,31
2091,39,39,41,38,31,31,37,35,47,39,34,32,30,36,28,40,29,34,32,32,33,28,31,22,36,22,24,27
2092,33,23,36,32,42,38,34,49,33,26,21,41,27,33,34,38,61,36,33,35,40,37,36,27,38,31,30,33
2093,37,38,46,37,40,39,40,37,32,31,33,19,39,32,40,41,41,30,37,33,37,50,35,36,36,42,42,40
2094,39,39,41,45,37,33,39,31,42,41,34,40,36,37,30,53,41,45,30,37,39,25,24,29,43,36,43,33
2095,37,32,35,31,44,36,36,41,41,36,42,38,31,38,30,37,37,31,24,42,34,20,31,21,34,31,26,27
2096,35,30,37,30,40,39,35,37,33,37,39,32,31,35,41,35,33,30,29,35,34,34,29,27,32,32,30,31
2097,27,36,40,39,29,34,34,29,37,40,30,38,40,36,33,43,35,34,27,33,34,28,27,33,32,28,32,30
2098,35,32,41,33,37,34,35,42,36,32,40,37,31,36,38,22,35,41,40,28,34,26,23,32,33,29,23,28
2099,34,33,38,45,32,38,37,34,30,22,40,36,31,32,38,41,54,38,33,27,39,32,20,31,28,30,30,29
2100,35,44,42,47,40,41,42,42,45,25,35,41,34,37,44,30,46,33,40,30,37,38,34,26,36,28,28,32
