Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2035,30,28,30,26,26,37,30,28,18,17,33,32,27,26,26,40,37,31,40,28,34,28,28,31,40,31,35,32
2036,29,33,33,36,35,20,31,27,19,24,26,32,25,26,28,22,37,32,24,32,29,17,39,25,24,37,31,29
2037,26,34,33,21,29,32,29,30,27,27,32,19,28,27,20,38,32,25,24,26,28,30,20,26,32,30,30,28
2038,41,37,31,30,24,35,33,27,29,19,31,21,34,27,29,31,25,25,30,25,28,26,26,21,29,26,33,27
2039,42,30,33,32,35,24,33,22,27,30,28,28,27,27,23,28,39,31,23,30,29,26,29,24,25,25,33,27
2040,30,38,32,32,31,21,31,33,24,22,21,28,31,27,29,25,33,26,37,31,30,26,26,33,25,32,33,29
2041,26,30,29,29,30,36,30,30,24,31,28,27,39,30,30,27,43,26,21,27,29,27,37,28,26,28,39,31
2042,25,28,21,22,21,27,24,28,30,30,28,31,26,29,23,26,33,25,34,24,28,25,14,25,24,27,23,23
2043,22,27,29,36,20,38,29,20,31,32,22,25,26,26,24,27,36,29,30,30,29,30,18,29,32,34,27,28
2044,22,23,26,26,24,43,27,29,26,29,37,40,49,35,22,30,44,28,18,40,30,26,20,30,19,28,20,24
2045,33,28,21,31,35,26,29,23,29,28,24,21,23,25,27,23,25,29,32,37,29,28,28,23,29,26,28,27
2046,21,32,23,24,31,35,28,23,30,23,41,26,36,30,34,24,33,33,22,27,29,21,30,28,28,33,29,28
2047,32,27,31,38,23,35,31,25,29,23,40,24,25,28,17,23,37,26,25,30,26,26,27,36,15,34,25,27
2048,24,29,24,26,29,36,28,25,20,22,23,26,23,23,38,29,35,22,19,27,28,19,27,24,29,25,21,24
2049,37,29,26,38,27,18,29,26,18,17,24,22,32,23,27,19,42,29,27,36,30,19,34,23,21,24,18,23
2050,19,34,37,35,25,40,32,31,27,36,26,18,24,27,36,25,45,38,24,19,31,26,25,17,36,34,34,29
2051,31,26,28,22,31,23,27,17,27,27,28,28,38,28,23,23,43,30,23,26,28,26,30,29,23,21,23,25
2052,26,31,34,33,40,27,32,16,32,28,21,24,33,26,28,21,41,26,30,34,30,25,28,32,37,18,28,28
2053,29,34,26,31,26,26,29,31,24,34,25,20,37,29,31,26,37,23,31,26,29,28,33,35,40,20,36,32
2054,31,32,30,36,30,26,31,21,32,30,31,25,19,26,25,25,39,27,32,20,28,31,24,28,38,33,26,30
2055,17,39,23,28,29,23,27,27,25,22,29,20,29,25,34,25,48,24,26,26,31,27,24,27,33,24,37,29
2056,32,27,23,22,24,27,26,30,24,35,23,27,33,29,20,24,38,29,24,28,27,22,22,31,29,19,21,24
2057,40,29,34,28,36,27,32,32,34,31,33,23,28,30,26,29,38,28,32,21,29,35,31,22,34,33,39,32
2058,34,25,28,42,33,15,30,20,36,25,19,33,18,25,34,36,34,33,19,32,31,32,24,29,23,21,24,26
2059,32,24,19,29,38,25,28,27,26,35,29,26,28,29,19,25,42,28,35,26,29,22,25,27,26,28,32,27
2060,22,24,26,37,26,25,27,31,30,34,22,25,28,28,26,35,33,31,25,34,31,13,25,33,17,35,30,26
2061,32,30,36,23,21,28,28,28,21,22,31,22,33,26,19,37,42,36,24,25,31,28,21,33,31,27,19,27
2062,18,24,33,28,25,46,29,34,32,22,31,20,24,27,33,27,39,35,21,29,31,18,29,23,32,28,26,26
2063,34,30,32,28,28,36,31,21,25,29,26,30,48,30,27,36,49,22,29,35,33,29,32,33,27,28,34,31
2064,42,24,29,29,18,45,31,20,33,24,27,25,29,26,27,22,39,27,28,32,29,25,29,29,36,17,29,28
2065,34,29,22,30,33,29,30,29,36,28,31,27,22,29,29,26,33,28,19,31,28,31,20,23,31,26,35,28
2066,24,28,26,31,32,29,28,25,30,28,20,22,39,27,31,25,35,29,29,38,31,22,23,32,29,28,33,28
2067,35,24,23,32,31,24,28,26,34,24,27,24,31,28,22,19,37,31,25,28,27,21,30,39,30,20,28,28
2068,32,24,29,27,36,23,29,25,33,18,35,29,31,29,33,38,36,35,31,28,34,33,37,17,28,26,22,27
2069,26,28,29,36,29,35,31,37,37,31,34,23,32,32,26,14,39,24,32,25,27,20,34,28,35,29,28,29
2070,19,21,35,32,39,32,30,32,30,32,29,36,28,31,31,20,41,36,24,32,31,17,23,28,35,26,29,26
2071,28,20,26,27,24,30,26,26,28,19,42,27,25,28,29,20,43,27,23,20,27,26,20,21,23,22,31,24
2072,23,23,28,26,26,17,24,30,28,24,18,21,26,25,24,31,50,20,25,29,30,30,31,30,27,21,30,28
2073,19,34,33,19,31,27,27,29,25,23,30,20,18,24,28,25,39,35,29,33,32,32,17,20,17,30,25,24
2074,28,33,30,23,19,32,28,30,25,26,27,24,26,26,23,26,34,28,33,29,29,29,24,32,33,18,28,27
2075,23,31,31,33,29,27,29,28,28,19,36,28,33,29,33,23,35,30,25,29,29,28,23,34,25,23,29,27
2076,32,35,31,24,26,29,30,31,26,23,38,22,26,28,30,34,37,34,32,30,33,29,25,35,30,24,28,29
2077,30,37,35,29,30,30,32,28,33,20,24,37,30,29,21,42,40,22,20,30,29,18,29,35,29,24,23,26
2078,28,31,29,32,38,27,31,22,28,22,35,27,27,27,35,31,37,30,23,43,33,18,24,32,34,28,25,27
2079,33,35,21,32,32,31,31,34,32,34,29,29,27,31,30,21,34,27,24,31,28,26,23,29,28,27,45,30
2080,24,31,33,19,34,27,28,35,24,27,28,35,21,28,29,19,35,24,32,34,29,27,32,33,37,25,31,31
2081,22,29,38,29,21,33,29,28,23,27,29,27,18,25,36,30,42,29,24,25,31,29,24,23,26,20,33,26
2082,21,26,22,26,30,34,27,31,24,25,30,30,23,27,22,34,39,37,24,34,32,25,26,20,29,22,34,26
2083,22,27,28,22,27,31,26,38,38,24,31,26,37,32,18,30,27,26,24,36,27,24,26,17,33,25,25,25
2084,42,37,24,24,25,28,30,30,19,31,31,23,29,27,17,28,43,33,22,21,27,23,26,28,32,21,26,26
2085,26,26,27,31,22,29,27,29,26,28,35,24,31,29,28,31,31,22,31,29,29,37,31,23,31,30,25,30
2086,25,34,25,35,27,48,32,29,24,23,35,35,34,30,22,31,41,34,26,31,31,21,25,33,33,23,23,26
2087,30,31,30,29,19,34,29,30,20,27,27,25,36,28,23,24,33,22,17,21,23,36,28,16,30,30,30,28
2088,30,38,28,34,37,23,32,20,18,24,30,24,25,24,30,32,44,28,31,22,31,26,29,32,31,22,29,28
2089,25,22,23,30,22,25,25,33,40,37,31,23,25,32,18,20,37,23,28,30,26,24,21,29,26,22,32,26
2090,29,24,20,25,23,28,25,23,27,27,30,26,22,26,22,31,25,27,22,31,26,24,27,31,33,26,26,28
2091,28,34,24,31,26,31,29,25,26,24,33,24,27,27,27,20,40,39,32,26,31,31,29,32,22,33,28,29
2092,32,27,35,35,26,31,31,28,38,32,26,28,31,31,35,30,43,38,23,44,36,25,21,15,30,23,39,26
2093,24,36,28,35,36,32,32,30,25,24,27,29,23,26,20,25,45,41,28,29,31,20,26,29,38,17,23,26
2094,29,33,32,15,19,32,27,33,22,18,32,36,27,28,32,30,29,25,30,30,29,36,14,18,30,25,23,24
2095,32,32,29,20,33,27,29,35,32,34,24,29,27,30,28,29,41,27,24,29,30,25,35,25,30,26,29,28
2096,26,30,34,37,26,28,30,27,27,32,32,34,27,30,27,23,45,30,31,17,29,24,26,32,30,33,31,29
2097,33,20,39,25,26,30,29,27,40,33,33,26,40,33,24,28,28,27,26,29,27,24,23,27,18,18,25,23
2098,22,17,25,36,28,35,27,29,30,24,23,31,27,27,20,20,28,28,33,27,26,24,33,35,31,25,17,28
2099,24,28,34,34,23,26,28,25,26,33,35,25,26,28,25,23,39,29,23,29,28,23,31,30,29,24,27,27
2100,23,28,22,34,34,31,29,29,20,26,24,29,21,25,19,25,33,25,21,22,24,23,22,32,27,30,31,28
