Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2044,35,28,22,17,33,24,27,29,28,29,24,25,20,26,27,24,32,33,21,33,28,30,19,27,37,22,25,27
2045,20,22,26,28,25,28,25,24,24,29,28,31,14,25,37,28,24,37,38,25,32,32,21,19,31,17,20,23
2046,18,18,29,31,25,29,25,31,19,26,38,19,32,28,21,19,26,27,31,38,27,18,22,20,37,24,23,24
2047,20,21,22,31,22,26,24,42,20,18,27,27,26,27,27,28,30,26,24,40,29,27,20,21,31,28,23,25
2048,27,17,28,18,21,20,22,19,31,20,17,22,37,24,27,34,28,29,17,23,26,24,20,13,28,22,22,22
2049,17,27,36,24,27,26,26,21,38,25,29,17,25,26,21,27,37,26,24,23,26,25,32,23,23,25,35,27
2050,30,30,29,28,21,24,27,31,32,29,20,27,25,27,23,31,25,26,29,39,29,24,22,21,26,29,22,24
2051,26,28,18,33,28,24,26,24,22,25,34,25,33,27,17,23,30,24,29,19,24,20,28,25,31,23,24,25
2052,18,22,28,22,21,24,23,25,29,31,27,22,19,26,23,18,34,19,21,21,23,22,27,26,27,28,20,25
2053,30,17,26,40,24,15,25,17,22,22,28,20,21,22,18,29,33,33,23,14,25,24,27,24,30,19,33,26
2054,24,24,31,26,23,39,28,22,22,26,32,20,38,27,20,16,19,30,17,19,20,26,22,18,30,22,21,23
2055,25,19,23,23,26,26,24,20,23,26,22,26,31,25,24,33,26,26,28,19,26,24,35,31,24,24,18,26
2056,23,26,24,25,24,30,25,22,31,31,32,21,25,27,24,20,29,30,26,24,26,21,27,27,32,24,29,27
2057,25,20,30,29,21,18,24,19,29,16,25,27,34,25,26,28,37,23,30,23,28,28,24,18,25,21,28,24
2058,37,20,17,21,32,28,26,22,23,11,17,25,21,20,16,13,27,22,17,19,19,21,10,27,29,28,34,25
2059,28,30,24,18,18,33,25,19,30,11,21,23,32,23,30,20,40,15,29,22,26,23,27,16,33,17,22,23
2060,18,31,21,27,28,24,25,26,25,21,23,22,23,23,18,21,20,25,29,29,24,26,25,20,22,22,24,23
2061,31,24,36,46,31,40,35,28,25,32,27,24,25,27,31,28,30,19,17,31,26,23,29,20,14,18,27,22
2062,23,23,21,19,20,21,21,23,29,21,31,27,32,27,33,29,24,34,27,28,29,14,23,21,21,23,28,22
