Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2039,29,40,26,31,31,26,31,17,24,28,23,22,27,24,20,37,36,26,36,36,32,24,22,17,22,23,24,22
2040,23,30,18,28,31,34,27,21,19,17,18,25,30,22,22,18,34,39,22,20,26,25,27,31,31,34,23,29
2041,41,39,20,20,19,30,28,35,23,22,15,40,31,28,24,23,39,27,20,34,28,15,19,15,14,26,44,22
2042,28,28,25,23,23,16,24,25,19,23,31,35,30,27,20,27,32,18,25,40,27,21,17,14,23,25,32,22
2043,28,25,29,43,23,21,28,21,34,24,20,20,25,24,22,24,42,29,23,29,28,26,22,17,30,40,24,27
2044,20,19,23,13,20,35,22,25,37,26,36,31,29,31,19,31,40,28,27,20,28,28,23,27,30,28,22,26
2045,30,35,18,29,27,19,26,27,24,29,13,16,22,22,29,17,30,29,24,22,25,25,33,31,28,15,26,26
2046,17,23,22,26,23,28,23,22,23,21,23,38,20,25,27,34,27,39,18,22,28,27,39,25,16,33,21,27
2047,25,27,20,22,26,27,25,29,34,18,35,25,22,27,27,28,37,27,19,28,28,23,34,26,22,29,31,28
2048,26,45,21,26,26,27,29,23,25,17,27,24,25,24,32,21,29,18,29,28,26,18,31,26,21,27,15,23
2049,23,26,18,23,26,24,23,28,23,15,24,20,24,22,25,23,41,28,24,23,27,12,27,14,25,32,15,21
2050,24,26,22,25,27,32,26,27,22,23,31,25,25,26,24,32,38,26,19,19,26,21,27,20,25,24,32,25
2051,30,26,24,22,26,20,25,29,27,30,34,21,27,28,22,26,35,20,19,20,24,21,31,28,21,17,19,23
2052,29,35,23,28,31,34,30,12,20,21,20,27,37,23,31,21,36,33,20,29,28,36,25,23,26,28,32,28
2053,28,23,25,35,32,19,27,28,26,28,26,34,29,29,38,27,47,32,20,29,32,34,24,33,19,15,23,25
2054,19,30,21,40,21,17,25,20,26,25,25,26,26,25,25,32,34,27,21,24,27,25,23,20,39,34,25,28
2055,24,28,24,27,30,30,27,17,28,22,29,25,31,25,24,26,36,24,21,17,25,21,18,20,26,28,24,23
2056,32,24,20,19,33,34,27,21,27,28,30,20,28,26,24,30,43,28,26,35,31,19,15,23,30,20,19,21
2057,32,34,33,28,33,29,32,22,35,25,28,20,24,26,29,32,34,32,27,21,29,40,23,18,28,22,29,27
2058,29,23,26,40,25,19,27,26,24,22,21,34,16,24,32,31,28,34,16,37,30,24,18,21,16,19,20,20
2059,29,18,17,22,35,27,25,24,33,17,21,29,27,25,17,30,32,22,28,29,26,27,21,26,24,27,20,24
2060,29,18,36,35,27,35,30,32,27,25,23,26,21,26,22,19,33,28,23,25,25,22,30,15,16,18,22,21
2061,29,24,21,21,13,26,22,26,19,18,34,19,29,24,20,33,32,39,26,22,29,22,14,22,16,19,21,19
2062,31,18,34,22,14,44,27,26,12,22,32,30,22,24,26,31,29,30,19,28,27,18,23,20,23,30,37,25
2063,18,33,27,20,29,34,27,20,26,26,22,35,20,25,21,36,33,32,23,26,29,25,27,24,16,27,29,25
2064,26,26,27,23,19,32,26,19,33,22,20,26,30,25,28,18,48,36,27,20,30,23,20,34,35,27,26,28
2065,38,26,24,38,23,26,29,24,33,32,39,21,26,29,12,29,32,27,20,32,25,25,17,25,24,24,24,23
2066,14,17,30,25,31,22,23,21,24,23,29,18,27,24,31,29,30,34,14,16,26,17,17,25,15,25,24,21
2067,26,26,15,24,20,32,24,23,32,26,28,19,23,25,28,23,30,22,34,30,28,28,20,24,27,15,25,23
2068,18,22,24,25,34,14,23,31,19,19,23,22,27,24,33,19,38,31,30,20,29,16,28,18,27,25,32,24
2069,32,13,22,24,23,32,24,38,29,29,27,32,30,31,19,21,38,21,31,24,26,25,30,18,38,22,11,24
