Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2043,38,41,24,29,24,34,32,46,32,28,35,24,39,34,39,35,21,34,14,31,29,27,24,33,36,36,22,30
2044,27,39,30,36,32,33,33,35,18,35,35,36,24,31,35,36,23,32,26,19,29,23,22,29,32,33,25,27
2045,35,23,33,42,24,27,31,29,30,30,35,30,27,30,38,27,31,28,25,26,29,33,37,23,30,26,31,30
2046,24,36,40,32,26,29,31,29,32,30,39,29,21,30,29,24,34,24,25,41,30,38,40,25,32,38,27,33
2047,35,26,31,36,20,21,28,32,27,33,33,27,39,32,47,18,19,31,35,24,29,25,24,36,35,30,27,30
2048,38,25,27,28,21,45,31,26,27,27,35,29,40,31,31,37,28,28,23,30,30,37,23,30,33,35,36,32
2049,27,29,33,32,35,46,34,29,33,26,31,40,37,33,22,19,25,28,35,36,28,30,36,30,23,34,26,30
2050,35,39,34,29,31,48,36,17,28,28,27,34,34,28,28,28,29,33,31,43,32,25,27,29,32,25,27,28
2051,34,32,36,30,40,27,33,30,31,25,26,31,31,29,32,31,23,27,28,35,29,31,34,34,31,27,24,30
2052,29,35,20,48,17,33,30,29,23,37,34,47,29,33,26,36,23,34,24,38,30,25,36,32,29,32,21,29
2053,23,26,36,32,28,32,30,25,40,34,34,29,37,33,25,36,32,48,25,35,34,24,38,27,24,36,32,30
2054,19,30,32,35,27,30,29,30,26,23,32,24,32,28,21,34,22,32,29,24,27,34,25,33,49,27,28,33
2055,28,32,31,29,22,33,29,33,32,32,40,20,34,32,18,21,22,36,36,26,27,27,23,26,27,35,39,30
2056,36,39,22,34,31,34,33,34,40,29,22,25,37,31,45,15,19,31,30,37,30,29,31,20,31,30,22,27
2057,33,43,22,45,42,35,37,32,30,17,22,33,42,29,24,24,33,29,31,29,28,34,46,28,37,24,32,34
2058,38,29,30,35,29,30,32,30,33,31,31,35,21,30,31,25,21,36,20,31,27,21,28,16,29,37,34,28
2059,34,35,39,29,25,43,34,30,18,34,32,26,35,29,30,24,21,24,40,32,29,25,30,27,43,20,29,29
2060,26,38,31,44,29,28,33,33,35,33,32,41,35,35,43,28,25,34,30,55,36,20,23,34,38,30,23,28
2061,51,20,29,33,31,35,33,31,30,28,31,34,24,30,32,25,24,42,18,35,29,40,30,37,32,28,25,32
2062,20,18,32,28,34,25,26,24,42,26,24,29,33,30,26,29,20,40,29,36,30,27,24,20,40,26,30,28
2063,35,35,31,33,31,30,33,34,34,28,38,24,26,31,28,31,23,29,34,38,31,27,28,26,25,32,25,27
2064,33,51,33,19,32,32,33,28,29,37,36,27,30,31,31,28,27,35,30,38,32,22,27,28,34,24,28,27
2065,36,25,36,33,23,30,31,39,31,39,23,40,27,33,30,33,33,37,24,36,32,32,31,28,30,31,30,30
2066,37,38,31,31,30,33,33,29,34,30,31,31,30,31,27,34,24,46,31,29,32,41,32,30,38,17,40,33
2067,30,25,26,37,45,30,32,28,30,29,38,22,24,29,30,39,20,28,21,43,30,28,24,21,34,21,40,28
2068,30,39,29,30,36,32,33,43,31,30,32,32,28,33,32,27,31,33,32,21,29,30,29,25,34,32,36,31
2069,31,37,37,29,30,19,31,22,22,32,42,29,34,30,27,25,26,33,23,34,28,31,30,32,35,30,34,32
