Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2027,30,31,35,26,29,42,32,41,33,40,34,42,43,39,23,27,29,33,45,31,31,37,44,32,34,26,31,34
2028,36,31,36,44,35,32,36,39,35,27,30,29,28,31,45,36,29,34,35,35,36,34,38,38,42,29,35,36
2029,44,42,31,41,24,40,37,32,39,38,38,35,32,36,34,37,34,34,38,23,33,36,35,42,36,44,31,37
2030,39,30,35,22,30,34,32,31,39,29,39,39,33,35,30,27,30,39,31,24,30,29,36,33,33,40,33,34
2031,33,34,47,35,36,43,38,32,39,34,30,32,27,32,40,36,29,44,38,38,38,37,39,37,33,32,32,35
2032,29,32,32,33,32,33,32,28,26,42,33,35,42,34,36,29,26,27,30,39,31,29,32,34,36,26,30,31
2033,33,34,39,31,28,40,34,32,31,33,34,33,41,34,38,28,28,34,36,39,34,37,32,42,48,35,42,39
2034,27,35,38,31,31,41,34,36,37,38,28,37,34,35,29,29,33,41,36,39,35,31,36,32,32,27,28,31
2035,31,32,34,30,35,39,34,28,32,47,35,44,25,35,28,43,29,33,34,42,35,33,39,36,41,44,31,37
2036,32,33,24,27,21,39,29,32,35,36,39,31,36,35,34,39,24,35,40,39,35,31,33,26,37,32,39,33
2037,28,31,39,35,41,42,36,46,33,24,34,34,28,33,30,35,27,33,29,31,31,30,32,42,40,38,39,37
2038,37,29,36,35,30,31,33,39,38,38,29,26,35,34,35,41,35,34,35,28,35,35,31,38,37,40,31,35
2039,33,27,37,36,46,29,35,30,25,36,39,35,26,32,41,47,30,34,28,40,37,34,29,34,39,28,37,34
2040,36,42,39,38,27,32,36,40,23,28,30,39,46,34,35,38,19,32,36,33,32,39,35,43,34,28,30,35
2041,37,25,37,33,35,33,33,36,39,30,29,35,31,33,44,46,38,39,27,28,37,40,27,37,36,34,36,35
2042,38,29,34,30,36,43,35,37,29,37,36,44,28,35,36,37,13,36,33,38,32,36,25,21,36,40,32,32
2043,34,32,33,39,25,30,32,40,26,34,42,30,36,35,28,31,26,40,31,31,31,43,27,38,41,35,42,38
2044,40,32,31,29,39,31,34,30,34,35,40,31,39,35,36,25,15,32,30,39,30,28,38,46,35,40,32,37
2045,40,29,34,34,35,36,35,38,39,39,44,35,34,38,35,42,28,25,44,35,35,27,37,39,42,33,34,35
2046,38,43,39,42,26,45,39,21,32,39,22,36,27,30,33,28,29,29,43,29,32,21,38,36,32,39,31,33
2047,38,39,30,34,34,32,35,35,40,38,41,39,39,39,29,30,32,36,28,39,32,35,39,26,25,26,39,32
2048,27,42,35,41,33,40,36,33,32,38,42,35,42,37,33,33,32,37,37,35,35,35,32,31,37,38,34,35
2049,46,28,40,32,27,40,36,40,27,27,45,31,31,34,35,30,33,35,42,33,35,39,27,46,38,33,44,38
2050,29,33,31,42,27,38,33,30,35,35,36,42,30,35,29,26,37,38,37,27,32,34,35,42,33,35,30,35
2051,38,33,25,36,33,34,33,33,31,25,39,28,30,31,34,32,37,42,39,36,37,30,43,34,33,37,34,35
2052,33,34,36,20,37,43,34,38,44,31,26,20,42,34,37,43,33,42,41,34,38,47,32,33,28,37,37,36
2053,37,36,29,37,35,36,35,24,38,34,31,33,39,33,32,28,33,32,35,40,33,29,27,35,36,37,29,32
2054,32,37,31,35,38,38,35,33,36,40,31,32,45,36,39,35,27,34,36,43,36,34,30,45,26,39,40,36
2055,31,38,35,33,36,33,34,43,33,42,36,31,32,36,31,29,22,27,23,26,26,28,30,35,39,41,33,34
2056,31,30,38,36,28,30,32,43,37,36,38,31,33,36,25,32,22,36,38,32,31,43,32,41,43,47,38,41
2057,31,38,28,32,39,35,34,31,29,23,29,32,44,31,32,37,28,36,34,31,33,32,39,40,36,35,35,36
2058,35,27,32,36,29,36,33,26,33,33,32,31,34,32,37,33,28,29,30,33,32,32,23,35,39,44,32,34
2059,33,37,31,37,30,37,34,35,38,35,34,32,36,35,39,31,25,43,30,45,36,38,34,40,37,37,34,37
2060,41,35,33,28,46,45,38,39,37,28,37,36,29,34,36,40,34,27,32,27,33,41,40,44,33,43,35,39
2061,28,33,38,39,30,35,34,33,40,25,35,36,29,33,36,24,34,40,39,43,36,40,27,32,36,35,41,35
2062,39,41,33,34,30,38,36,39,33,41,43,32,41,38,30,27,24,44,30,35,32,30,40,40,40,41,34,38
2063,34,30,40,33,34,30,34,27,28,37,28,37,35,32,27,37,28,38,32,33,33,41,33,42,27,39,36,36
2064,26,40,42,32,40,29,35,31,32,35,36,40,34,35,44,40,28,51,28,37,38,33,37,38,40,29,36,36
2065,37,39,28,41,32,38,36,47,26,40,47,33,31,37,30,36,22,32,37,41,33,38,27,36,35,31,42,35
2066,30,34,34,47,33,44,37,37,30,40,34,32,31,34,36,32,29,29,37,37,33,31,32,40,45,35,38,37
2067,36,27,36,46,36,38,37,33,37,34,33,46,28,35,27,31,25,38,35,44,33,28,39,36,38,32,30,34
2068,30,34,31,38,35,37,34,32,30,44,33,27,41,35,34,30,22,40,41,30,33,34,35,30,41,38,29,35
2069,26,37,34,40,36,41,36,31,37,30,37,36,32,34,40,37,29,37,30,44,36,40,35,48,36,39,33,39
2070,41,37,38,29,34,35,36,35,35,39,25,31,34,33,31,29,41,33,25,36,33,38,32,39,32,39,34,36
2071,25,31,36,36,40,36,34,33,34,36,27,40,34,34,28,25,28,36,35,34,31,36,34,31,33,41,39,36
2072,30,35,39,33,40,37,36,30,27,30,39,30,36,32,30,39,31,43,36,36,36,27,40,35,33,34,41,35
2073,34,31,34,41,34,39,36,34,28,39,25,26,42,32,27,44,15,34,34,39,32,34,51,40,39,47,38,42
2074,28,42,34,36,46,26,35,35,33,29,30,37,36,33,34,36,33,42,37,32,36,43,38,35,42,30,38,38
2075,41,37,31,35,31,32,35,28,35,39,33,32,29,33,38,35,22,33,42,29,33,22,38,34,31,35,30,32
2076,40,34,30,21,35,29,32,32,26,33,28,34,23,29,37,43,25,42,30,37,36,33,44,32,41,37,26,36
2077,28,30,45,44,32,32,35,23,32,28,38,33,26,30,38,28,20,33,27,36,30,38,38,36,35,31,40,36
2078,34,32,30,31,33,34,32,35,27,36,41,36,40,36,35,39,26,36,33,33,34,28,33,32,34,31,34,32
2079,33,32,35,31,35,32,33,27,38,40,32,32,35,34,33,39,29,35,33,36,34,36,31,36,39,43,40,38
2080,42,48,42,28,34,28,37,44,25,31,35,36,28,33,30,37,27,36,38,38,34,32,33,29,34,37,35,33
2081,40,47,36,24,28,37,35,30,32,40,40,36,38,36,24,34,29,32,33,28,30,35,44,38,31,31,41,37
2082,34,28,35,31,35,34,33,32,29,32,39,41,36,35,33,40,31,37,42,39,37,29,27,27,45,50,28,34
2083,33,44,33,41,41,20,35,35,41,46,27,42,22,36,31,40,28,39,33,30,34,40,25,40,38,36,36,36
2084,37,31,33,35,42,24,34,36,36,31,40,36,50,38,30,38,26,31,50,31,34,33,31,40,39,36,36,36
2085,32,35,32,26,33,34,32,28,35,32,32,31,44,34,34,38,34,37,45,32,37,35,39,23,36,33,34,33
2086,31,26,38,37,36,35,34,32,30,29,50,32,30,34,35,37,20,35,29,35,32,30,35,37,36,39,40,36
2087,32,31,28,28,30,37,31,37,45,38,30,34,31,36,31,33,28,39,43,28,34,40,31,21,35,31,32,32
2088,40,36,33,37,32,28,34,33,30,37,26,30,38,32,30,34,23,35,39,46,35,39,25,30,37,33,39,34
2089,31,34,33,34,36,41,35,35,24,40,34,31,31,33,36,32,18,34,37,36,32,33,36,28,40,36,34,35
2090,27,34,41,23,35,36,33,32,34,27,37,35,31,33,37,35,24,38,32,32,33,30,38,37,33,41,32,35
2091,32,38,40,39,27,28,34,31,44,35,42,26,36,36,38,39,33,32,33,30,34,39,32,25,44,36,44,37
2092,20,33,33,30,33,32,30,34,41,34,34,36,35,36,39,35,33,22,38,29,33,31,29,22,38,34,46,33
2093,32,34,32,25,36,37,33,35,27,39,28,40,34,34,41,36,30,45,44,37,39,42,42,29,41,37,33,37
2094,38,42,37,45,30,29,37,38,29,33,36,43,41,37,33,39,20,37,36,30,33,32,36,35,44,37,40,37
2095,29,38,37,34,35,40,36,30,33,41,28,29,39,33,37,31,35,44,33,42,37,32,35,38,35,43,29,35
2096,25,38,37,25,38,29,32,43,41,36,36,29,37,37,32,42,36,45,40,35,38,43,31,30,36,38,37,36
2097,33,28,38,30,36,34,33,28,21,35,30,30,35,30,28,42,25,32,35,30,32,34,34,33,25,35,29,32
2098,28,37,27,32,37,37,33,38,41,38,34,44,44,40,25,33,27,35,47,22,32,35,35,40,28,34,25,33
2099,29,37,36,39,34,34,35,28,31,35,37,47,30,35,39,36,28,33,27,39,34,41,33,29,38,36,37,36
2100,26,34,39,35,38,43,36,31,34,34,22,35,40,33,41,41,27,27,37,45,36,33,41,30,39,29,31,34
