Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2067,30,24,35,32,26,28,29,26,35,35,31,39,34,33,28,27,34,43,40,27,33,27,44,35,33,35,34,35
2068,25,38,36,35,21,21,29,26,33,29,34,23,39,31,34,35,16,41,29,45,33,29,33,23,33,42,22,30
2069,31,21,38,36,34,32,32,34,30,27,41,30,29,32,41,43,16,34,38,37,35,32,32,25,38,29,23,30
2070,28,27,35,30,39,30,32,41,42,46,26,34,28,36,25,42,26,29,45,36,34,32,31,27,39,49,27,34
2071,23,41,35,32,41,32,34,41,40,45,22,42,39,38,31,34,15,28,33,25,28,38,34,33,29,32,35,34
2072,24,27,29,26,41,33,30,32,27,27,35,25,38,31,27,43,28,32,40,29,33,19,35,40,32,31,32,32
2073,35,24,34,31,31,33,31,43,25,33,32,33,32,33,26,48,25,42,31,30,34,37,33,28,40,39,25,34
2074,19,34,40,28,40,35,33,36,32,33,35,35,39,35,32,32,30,33,32,41,33,22,43,39,35,22,40,34
2075,29,37,35,36,30,24,32,31,19,42,39,35,25,32,34,30,23,36,37,29,32,44,37,41,30,35,33,37
2076,33,35,34,24,27,41,32,30,32,41,23,19,23,28,35,34,20,41,21,31,30,30,34,34,40,33,29,33
2077,32,35,32,25,43,35,34,28,28,30,31,31,21,28,31,23,20,36,31,32,29,38,28,34,42,46,33,37
2078,36,34,25,34,29,24,30,30,46,38,36,35,32,36,36,31,22,31,26,27,29,21,29,27,45,30,41,32
2079,38,35,41,26,38,31,35,38,28,31,24,37,31,32,28,19,25,38,36,32,30,39,39,36,30,35,35,36
2080,38,42,33,36,36,26,35,29,21,43,30,27,36,31,24,33,26,38,34,34,32,22,26,37,32,34,28,30
2081,41,26,42,27,31,29,33,28,38,26,30,33,31,31,36,29,16,31,44,35,32,35,36,39,33,41,28,35
2082,31,35,34,36,25,27,31,33,30,38,34,38,22,33,35,47,26,42,35,34,37,41,42,33,43,40,32,39
2083,31,35,38,23,34,33,32,29,37,38,30,37,20,32,35,35,27,47,33,29,34,36,41,42,32,31,37,37
2084,35,36,38,33,40,28,35,33,33,43,36,31,39,36,38,29,21,35,38,39,33,36,36,35,26,39,38,35
2085,37,30,27,38,32,26,32,36,41,23,26,35,38,33,31,31,35,39,38,29,34,38,32,39,40,29,31,35
2086,36,31,31,36,47,30,35,39,41,39,38,43,32,39,41,31,20,41,28,23,31,40,46,47,24,40,34,39
2087,30,32,29,28,26,37,30,44,23,35,27,29,35,32,29,29,17,37,39,36,31,30,26,33,33,37,44,34
2088,37,31,35,21,34,36,32,35,34,33,36,30,38,34,22,25,13,32,41,43,29,40,34,32,29,35,27,33
2089,30,32,38,25,35,22,30,42,25,43,26,41,31,35,44,30,29,26,40,40,35,28,30,40,44,47,36,38
2090,31,48,40,28,36,33,36,23,34,38,32,41,35,34,36,46,12,33,29,42,33,37,39,49,44,41,25,39
2091,27,30,33,27,38,19,29,40,25,28,40,40,34,35,40,33,27,36,34,29,33,34,28,38,37,30,32,33
2092,25,39,31,24,31,41,32,28,25,26,26,41,36,30,28,34,23,33,30,27,29,28,24,37,39,37,36,34
2093,31,28,34,34,23,35,31,26,30,38,35,30,31,32,30,31,28,35,25,30,30,21,30,38,36,40,28,32
2094,28,31,34,33,22,24,29,39,26,32,31,38,41,35,29,39,26,41,28,33,33,29,28,31,40,40,43,35
2095,35,39,26,38,30,29,33,33,26,38,29,24,22,29,35,39,25,37,41,33,35,21,30,42,33,38,34,33
2096,32,31,24,12,34,29,27,37,34,24,33,20,35,31,31,23,20,38,35,36,31,42,39,36,34,43,32,38
2097,29,32,45,36,33,26,34,31,28,36,37,28,35,33,45,18,20,29,40,23,29,36,30,33,32,36,25,32
2098,49,36,38,30,22,29,34,39,31,37,32,34,26,33,33,35,17,46,46,38,36,40,39,45,27,29,27,35
2099,34,28,30,29,29,31,30,29,40,33,21,24,27,29,44,39,47,29,33,38,38,37,37,51,35,44,36,40
2100,23,25,21,44,33,41,31,37,16,30,33,39,44,33,41,35,21,18,37,38,32,31,36,34,54,43,34,39
