Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2043,7,7,0,0,11,3,5,3,4,6,4,4,7,5,3,2,3,3,5,2,3,8,6,12,4,4,4,6
2044,5,8,6,6,8,2,6,5,7,7,4,5,4,5,4,5,3,4,10,2,5,3,7,4,1,9,7,5
2045,4,5,6,1,3,0,3,11,5,3,5,7,2,6,6,3,9,4,4,1,5,7,2,2,4,4,8,5
2046,9,2,5,5,5,0,4,7,4,5,1,2,2,4,1,7,4,4,4,3,4,3,6,4,8,2,6,5
2047,3,7,2,1,3,1,3,10,6,7,1,4,5,6,8,5,12,5,6,4,7,6,9,2,8,1,12,6
2048,6,6,2,9,1,4,5,0,3,4,4,3,2,3,4,1,2,4,9,3,4,12,6,6,0,7,4,6
2049,6,2,4,1,4,1,3,3,12,10,2,7,2,6,8,11,3,2,3,3,5,7,2,6,5,1,6,5
2050,3,8,4,3,4,1,4,5,3,5,0,5,2,3,2,3,6,0,5,9,4,3,3,5,1,4,6,4
2051,4,1,6,1,5,6,4,3,3,3,3,5,8,4,4,7,3,4,7,11,6,4,9,10,8,10,7,8
2052,5,2,6,3,4,6,4,4,5,8,7,6,2,5,3,8,7,6,9,4,6,2,6,3,2,6,4,4
2053,4,4,4,5,3,1,4,0,9,9,4,9,3,6,0,0,3,7,5,2,3,7,3,7,6,6,0,5
2054,2,4,6,0,3,4,3,9,6,4,5,7,3,6,3,1,11,0,1,7,4,10,7,6,6,4,4,6
2055,8,4,5,5,6,2,5,8,11,16,1,3,2,7,5,6,5,4,6,8,6,2,9,6,6,7,8,6
2056,3,2,6,3,4,1,3,2,2,5,6,6,3,4,3,3,9,1,6,2,4,4,8,2,2,4,4,4
2057,4,8,7,2,4,4,5,4,1,11,4,8,2,5,4,5,10,3,7,2,5,2,6,11,9,7,3,6
2058,2,4,3,1,8,3,4,8,3,8,7,5,10,7,4,1,2,2,9,5,4,3,4,5,6,15,5,6
2059,7,6,6,3,5,3,5,5,6,10,3,11,4,7,2,7,7,5,0,4,4,4,8,8,3,3,1,5
2060,5,5,4,6,3,3,4,4,7,2,5,11,9,6,2,1,3,4,0,1,2,14,6,12,7,3,3,8
2061,6,2,7,3,6,7,5,5,6,4,1,2,1,3,7,6,4,2,7,11,6,4,4,10,6,6,7,6
2062,8,8,4,2,8,2,5,10,7,6,2,10,7,7,3,10,3,4,11,6,6,4,3,10,6,9,0,5
2063,2,5,2,4,2,3,3,7,4,6,3,4,4,5,8,1,6,10,0,3,5,6,10,2,6,8,5,6
2064,2,5,6,3,3,3,4,10,0,9,3,7,4,6,3,4,3,3,11,5,5,13,5,2,2,5,2,5
2065,6,1,1,5,3,2,3,4,0,9,3,5,0,4,8,4,4,4,8,3,5,8,0,9,6,4,4,5
2066,8,3,6,1,1,1,3,5,5,6,2,4,12,6,12,3,10,0,10,3,6,8,5,4,9,5,3,6
2067,2,6,4,3,4,6,4,7,6,9,8,12,3,8,4,2,5,7,7,3,5,12,7,4,4,4,12,7
2068,6,4,11,4,0,4,5,7,3,9,2,3,3,5,4,6,4,1,5,6,4,8,4,13,3,5,7,7
2069,7,5,5,7,10,2,6,3,4,8,1,3,1,3,10,8,4,1,2,4,5,8,11,8,3,8,7,8
2070,3,8,3,4,2,3,4,4,9,4,5,3,2,5,7,3,5,2,4,3,4,12,9,16,6,6,7,9
2071,4,3,1,6,7,2,4,6,1,5,0,3,1,3,4,6,3,3,7,6,5,13,4,8,5,7,7,7
2072,4,6,2,5,5,6,5,0,5,6,7,4,5,5,5,4,5,0,4,2,3,4,3,2,6,8,6,5
2073,4,4,3,9,2,3,4,6,5,11,4,5,4,6,7,13,5,4,7,6,7,12,8,7,5,5,5,7
2074,1,2,4,3,4,7,4,5,10,3,3,2,4,5,3,8,6,3,2,4,4,9,16,5,3,4,6,7
2075,0,3,2,1,4,6,3,8,4,4,0,3,4,4,8,3,4,3,7,2,5,6,6,5,7,14,2,7
2076,1,7,3,3,14,2,5,2,6,12,1,9,2,5,1,12,13,1,5,1,6,6,8,6,14,9,9,9
2077,4,4,3,0,2,5,3,6,3,4,7,4,9,6,8,2,3,8,5,4,5,10,11,7,4,8,3,7
2078,8,2,3,2,3,3,4,9,7,3,1,1,3,4,7,3,5,9,9,1,6,9,7,10,4,14,8,9
2079,6,2,4,5,3,2,4,9,2,3,7,2,2,4,5,12,1,12,7,2,7,8,12,11,2,7,2,7
2080,4,0,4,5,1,3,3,9,8,8,4,8,1,6,3,5,3,7,6,5,5,12,8,8,8,6,6,8
2081,3,3,3,0,5,2,3,2,10,5,0,4,6,5,4,4,6,2,4,3,4,14,13,11,4,8,5,9
2082,5,3,5,0,9,4,4,5,11,13,1,5,3,6,4,11,10,2,7,3,6,6,7,21,11,4,4,9
2083,2,3,4,4,4,7,4,2,4,14,5,6,4,6,8,5,9,8,12,5,8,5,5,4,10,10,9,7
2084,3,5,7,0,5,5,4,3,2,11,2,7,3,5,4,4,11,6,5,6,6,14,13,9,7,11,12,11
2085,3,5,8,0,3,5,4,2,3,5,2,2,4,3,6,7,10,4,9,3,7,4,5,10,2,7,8,6
