Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2082,23,28,13,20,26,30,23,27,17,26,26,27,22,24,25,32,37,28,31,45,33,23,28,12,21,35,30,25
2083,29,33,32,15,20,31,27,29,28,13,26,29,29,26,24,31,44,37,28,25,32,19,25,24,24,37,31,27
2084,34,22,28,20,18,21,24,24,25,27,36,25,37,29,16,23,40,37,27,16,27,23,13,40,22,34,20,25
2085,19,32,21,24,25,25,24,33,33,22,36,33,29,31,27,34,37,23,28,36,31,42,29,18,32,14,27,27
2086,17,37,16,25,33,51,30,32,20,21,32,20,38,27,20,24,42,29,28,20,27,19,21,21,22,23,12,20
2087,24,39,32,12,21,29,26,18,27,26,41,23,36,29,30,45,29,27,16,20,28,24,18,25,34,31,21,26
2088,26,25,18,24,41,27,27,14,16,22,21,29,32,22,23,38,60,30,37,22,35,19,30,32,32,26,28,28
2089,20,16,20,28,23,22,22,27,39,30,42,22,16,29,10,27,36,21,21,34,25,25,15,35,24,27,25,25
2090,30,24,25,20,27,32,26,21,28,26,28,22,29,26,22,33,35,25,32,32,30,23,34,28,30,26,17,26
2091,20,26,20,30,17,41,26,24,21,33,43,35,21,30,13,30,50,26,35,25,30,32,31,33,39,20,17,29
2092,33,17,36,39,18,34,30,23,27,33,28,18,28,26,28,33,41,31,8,31,29,26,23,17,17,26,31,23
2093,40,36,19,29,38,23,31,19,24,22,26,26,16,22,17,21,49,36,21,29,29,18,27,16,23,13,16,19
2094,40,38,26,14,39,14,29,34,26,17,31,24,32,27,23,33,24,34,35,24,29,32,22,25,23,35,20,26
2095,22,34,28,21,31,22,26,20,51,20,24,35,32,30,21,25,37,29,31,21,27,27,33,26,32,23,21,27
2096,28,25,50,22,19,20,27,32,21,25,32,42,31,31,28,28,32,20,21,29,26,16,24,24,33,31,30,26
2097,34,18,34,20,38,28,29,31,53,24,22,39,32,34,30,30,36,16,33,26,29,20,19,35,17,24,22,23
2098,19,19,28,34,23,38,27,12,26,21,29,21,19,21,16,22,36,25,23,30,25,31,27,28,24,23,33,28
2099,20,28,26,39,21,23,26,16,17,20,43,21,31,25,27,30,41,24,19,25,28,18,22,29,31,27,20,25
2100,21,41,30,21,36,38,31,23,17,18,22,42,30,25,16,26,31,30,22,24,25,26,24,23,46,16,23,26
