Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2062,36,30,34,26,34,37,33,27,35,32,40,39,38,35,38,41,39,40,35,42,39,29,28,31,26,43,28,31
2063,34,27,43,39,29,45,36,29,39,22,34,27,45,33,31,31,42,52,39,38,39,24,31,32,40,29,39,33
2064,25,38,41,37,47,29,36,45,35,29,37,35,42,37,26,29,36,34,37,25,31,31,34,35,31,29,41,34
2065,38,34,27,40,38,33,35,31,29,31,34,46,36,35,44,24,43,39,34,45,38,33,49,33,34,44,29,37
2066,37,42,29,46,34,45,39,31,43,32,41,35,39,37,38,39,44,37,27,34,37,35,31,30,39,32,33,33
2067,29,41,35,42,35,37,37,35,36,32,44,37,33,36,33,42,43,36,29,35,36,40,35,29,44,31,40,37
2068,31,40,31,37,38,41,36,30,43,23,39,32,45,35,30,39,43,39,28,31,35,30,43,32,39,29,35,35
2069,39,38,38,41,40,40,39,41,43,38,38,38,45,41,34,41,43,31,35,35,37,26,29,37,38,33,26,32
2070,51,36,38,44,28,49,41,42,36,35,38,32,32,36,29,37,53,34,45,32,38,31,34,22,25,38,50,33
2071,41,37,31,32,28,33,34,39,38,26,29,35,43,35,30,33,49,41,33,37,37,31,31,45,37,27,35,34
2072,35,43,36,47,41,37,40,40,43,34,28,35,41,37,34,33,30,50,34,46,38,31,35,43,39,40,39,38
2073,45,46,44,33,49,33,42,41,38,31,33,43,40,38,29,39,43,28,35,44,36,43,34,28,30,37,32,34
2074,41,32,32,37,44,53,40,37,39,36,46,25,40,37,32,43,53,43,35,40,41,39,33,17,42,25,27,31
2075,44,28,23,43,30,48,36,32,28,27,26,32,23,28,36,48,45,42,35,41,41,39,29,27,35,31,36,33
2076,35,34,25,46,30,38,35,33,29,39,46,29,35,35,37,33,36,52,47,38,41,41,43,36,33,29,28,35
2077,37,46,30,49,40,43,41,29,26,29,33,37,28,30,26,40,37,34,33,32,34,35,36,34,50,37,34,38
2078,37,31,38,44,40,39,38,30,39,45,52,39,42,41,33,21,48,39,41,35,36,21,29,36,40,41,26,32
2079,28,33,31,39,38,36,34,32,28,31,41,28,30,32,32,37,46,36,42,35,38,34,25,30,48,21,43,34
2080,29,42,30,45,43,36,38,42,53,24,34,35,31,37,32,45,52,37,32,44,40,34,34,25,40,24,49,34
2081,35,43,39,44,29,39,38,30,33,32,43,35,47,37,34,37,30,37,38,43,37,27,42,29,40,29,39,34
2082,38,54,36,43,31,40,40,31,31,38,30,25,41,33,37,33,30,32,38,34,34,42,31,26,32,26,31,31
2083,37,26,38,41,48,39,38,39,31,38,49,34,37,38,28,29,40,41,48,37,37,34,28,33,48,36,45,37
2084,34,30,40,29,37,39,35,26,44,29,46,33,27,34,32,30,42,45,36,39,37,30,31,35,38,34,29,33
2085,42,37,32,34,32,44,37,33,37,31,34,36,24,33,32,40,30,35,38,34,35,24,36,23,29,30,27,28
2086,46,40,46,46,34,31,41,25,40,30,46,29,29,33,35,41,43,37,29,31,36,27,30,28,37,35,29,31
2087,40,40,43,36,38,38,39,38,35,29,31,28,37,33,31,34,38,44,46,34,38,30,25,29,44,24,26,30
2088,33,36,45,44,38,29,38,33,46,40,40,20,47,38,34,38,44,37,41,43,40,39,28,30,31,23,30,30
2089,33,45,31,31,39,35,36,41,38,33,44,32,31,37,33,29,44,29,38,30,34,42,33,35,37,32,32,35
2090,40,31,49,40,28,52,40,38,26,21,40,34,42,34,41,33,39,37,27,51,38,27,33,32,42,31,29,32
2091,39,45,40,41,38,35,40,34,36,38,35,33,35,35,22,38,32,35,43,36,34,31,33,23,36,26,29,30
2092,44,22,49,46,48,39,41,39,41,30,34,40,37,37,34,37,59,40,38,29,40,36,36,27,38,25,33,33
2093,43,40,45,32,45,42,41,38,34,22,37,26,43,33,41,45,42,37,30,33,38,35,41,33,38,42,44,39
2094,45,38,34,43,45,42,41,32,47,36,39,41,35,38,25,52,43,49,28,42,40,26,27,24,46,32,47,34
2095,38,36,34,35,43,32,36,41,39,34,45,41,31,39,33,32,37,33,28,43,34,23,27,20,29,30,33,27
2096,34,38,35,38,38,46,38,36,36,40,42,30,36,37,30,35,37,24,25,38,32,25,35,31,23,25,36,29
2097,38,33,40,49,31,35,38,35,38,28,31,48,49,38,35,43,32,28,30,46,36,30,20,29,42,27,32,30
2098,38,28,47,41,32,38,37,36,31,28,38,35,34,34,42,25,40,36,44,26,36,26,27,26,37,26,35,30
2099,31,32,34,38,29,39,34,35,26,20,44,29,38,32,39,41,47,40,35,21,37,26,22,33,27,29,32,28
2100,40,39,32,54,34,43,40,45,40,31,34,43,34,38,44,29,51,43,40,27,39,33,30,29,39,23,36,32
