Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2049,30,32,30,39,26,36,32,39,35,31,37,37,32,35,34,35,22,37,38,30,33,36,28,39,31,33,35,34
2050,35,31,27,34,28,32,31,36,37,33,41,31,43,37,42,39,28,38,31,33,35,33,34,45,28,32,42,36
2051,26,30,29,32,34,33,31,31,31,29,23,39,45,33,28,36,22,26,27,30,28,31,28,30,38,29,33,32
2052,42,39,30,36,38,25,35,26,33,34,41,36,30,33,26,37,25,37,34,30,32,28,30,42,35,42,32,35
2053,30,38,35,31,34,34,34,27,35,40,40,30,26,33,29,37,20,38,34,34,32,32,38,35,30,31,36,34
2054,29,33,31,35,36,33,33,35,38,33,34,31,27,33,39,38,31,35,35,35,36,39,32,40,34,34,42,37
2055,24,47,31,34,25,35,33,40,36,44,39,30,31,37,32,31,19,41,43,32,33,34,30,29,37,40,37,35
2056,35,37,32,37,27,33,34,41,32,35,28,27,29,32,31,32,27,30,37,33,32,26,42,27,31,31,27,31
2057,21,42,27,33,31,25,30,41,34,34,32,40,22,34,36,37,20,25,35,25,30,34,36,32,41,31,34,35
2058,30,39,38,44,33,31,36,27,40,32,31,30,33,32,33,45,22,35,44,35,36,30,37,34,34,35,29,33
2059,33,29,32,34,36,39,34,34,24,36,27,29,34,31,39,37,25,31,42,31,34,26,39,28,32,32,30,31
2060,36,27,43,34,36,26,34,40,35,38,40,41,31,38,34,30,32,30,36,27,32,39,34,28,34,27,37,33
2061,38,38,34,20,39,33,34,29,32,38,36,24,30,32,34,31,32,32,34,27,32,36,43,37,30,39,36,37
2062,31,29,34,33,39,36,34,30,30,32,36,42,28,33,32,42,30,33,37,28,34,25,27,36,32,36,32,31
2063,36,39,34,35,30,30,34,29,32,29,30,38,34,32,39,29,22,35,36,29,32,42,41,29,34,33,32,35
2064,29,35,40,34,30,39,35,31,36,30,46,40,33,36,19,27,34,39,37,41,33,28,32,40,36,32,35,34
2065,32,38,29,36,37,32,34,30,34,40,37,34,34,35,32,31,34,36,41,40,36,27,41,37,32,39,31,35
2066,33,35,38,24,32,33,33,44,39,32,39,40,35,38,34,42,24,31,37,27,33,35,30,43,35,34,36,36
2067,37,44,26,42,31,37,36,34,36,34,38,32,35,35,40,34,24,47,36,37,36,35,39,39,40,48,31,39
2068,31,31,38,31,36,38,34,35,35,39,34,41,33,36,26,33,19,43,38,38,33,27,31,33,28,40,31,32
2069,26,34,28,34,41,39,34,35,38,37,35,30,31,34,39,32,28,29,37,33,33,32,39,29,37,37,36,35
2070,26,37,34,32,36,34,33,34,36,33,29,41,35,35,31,32,33,49,31,41,36,27,42,34,41,39,31,36
2071,37,45,39,35,33,27,36,34,37,33,39,43,22,35,36,38,31,48,33,36,37,25,37,35,39,34,35,34
2072,30,28,31,36,36,37,33,27,27,30,34,32,33,31,39,42,30,31,38,22,34,31,38,35,40,33,33,35
2073,32,33,30,37,37,30,33,30,26,31,43,38,31,33,36,29,31,37,31,31,33,29,35,36,29,39,27,33
2074,35,35,34,32,35,31,34,35,38,39,36,37,24,35,32,30,25,33,31,30,30,29,31,26,38,35,28,31
2075,36,37,33,32,30,31,33,34,32,33,39,30,32,33,21,32,32,45,33,33,33,33,28,36,25,29,26,30
2076,33,30,27,33,36,39,33,27,33,37,33,40,30,33,44,33,31,28,36,32,34,33,33,36,32,36,38,35
2077,31,30,42,28,30,37,33,30,29,37,36,32,33,33,33,32,31,30,28,31,31,30,34,38,33,32,33,33
2078,26,34,34,27,35,31,31,36,33,41,33,31,39,36,36,34,35,29,40,30,34,23,31,32,32,35,37,32
2079,39,39,41,22,37,33,35,37,40,33,32,41,35,36,31,34,33,38,38,31,34,30,39,36,27,35,32,33
2080,32,31,31,45,26,31,33,29,29,40,32,35,32,33,31,40,19,33,38,26,31,34,36,32,31,40,35,35
2081,28,34,30,35,28,29,31,33,26,37,39,27,21,31,37,41,21,32,48,29,35,33,35,33,37,31,29,33
2082,35,37,36,38,39,27,35,29,37,37,34,34,37,35,35,31,20,32,31,36,31,37,35,36,31,32,42,36
2083,32,39,37,33,37,30,35,36,37,34,44,33,35,37,37,32,25,31,28,38,32,28,36,30,34,34,38,33
2084,31,34,37,37,43,38,37,30,31,32,32,45,37,35,37,41,20,32,28,37,33,38,28,27,41,41,26,34
2085,27,33,31,33,35,34,32,35,29,30,31,24,39,31,40,29,42,29,37,37,36,30,24,40,35,33,25,31
2086,29,29,36,24,35,36,32,26,35,33,29,27,31,30,32,34,21,39,42,25,32,36,38,32,31,41,35,36
2087,32,36,35,33,31,33,33,28,38,41,32,34,32,34,31,40,30,30,30,33,32,31,41,34,31,33,37,35
2088,30,30,30,34,35,33,32,37,30,43,31,37,34,35,30,26,25,43,33,33,32,30,42,39,39,44,28,37
2089,25,38,28,34,36,33,32,33,38,36,24,36,38,34,27,31,33,27,40,41,33,35,37,37,33,41,37,37
2090,27,39,30,32,35,33,33,36,31,38,38,43,27,36,38,34,29,24,38,28,32,29,34,42,29,28,33,33
2091,31,36,36,31,30,26,32,20,36,24,31,34,28,29,40,39,30,38,32,35,36,24,30,33,35,42,24,31
2092,31,31,28,29,31,36,31,37,40,37,37,31,34,36,40,41,28,38,33,31,35,32,36,29,31,40,29,33
2093,39,35,37,31,33,22,33,23,38,40,29,37,31,33,35,44,25,35,34,35,35,34,35,38,34,42,30,36
2094,32,42,41,36,26,31,35,31,37,38,31,27,34,33,30,35,32,34,37,31,33,30,28,31,33,36,33,32
2095,32,28,40,30,38,29,33,34,38,37,38,37,38,37,33,39,26,33,33,31,33,33,30,34,40,37,37,35
2096,33,33,31,29,39,32,33,30,35,32,39,37,27,33,36,23,24,39,40,34,33,35,33,35,40,32,31,34
2097,33,37,24,37,38,40,35,26,41,33,28,27,30,31,33,34,28,37,44,24,33,27,43,40,33,35,29,35
2098,37,38,27,29,40,34,34,36,34,36,36,35,28,34,29,40,25,40,33,30,33,30,31,35,34,39,29,33
2099,35,37,32,43,37,38,37,29,31,29,34,39,38,33,34,29,27,29,39,33,32,29,32,38,38,31,34,34
2100,27,39,34,31,34,35,33,36,35,35,40,35,34,36,44,35,32,35,40,31,36,37,37,37,46,36,31,37
