Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2037,3,1,1,4,6,10,4,8,4,1,0,1,5,3,2,12,5,1,3,8,6,10,2,6,0,3,5,4
2038,2,3,10,2,3,0,3,4,3,8,6,2,3,4,5,1,2,1,2,2,2,3,0,6,2,8,2,4
2039,2,5,9,4,1,1,4,2,2,5,6,3,3,4,3,8,3,3,2,2,4,9,4,8,3,1,3,5
2040,2,1,8,4,8,2,4,4,0,6,0,5,3,3,11,3,7,5,1,2,4,7,9,1,2,9,3,5
2041,7,1,3,1,9,9,5,5,3,8,5,2,1,4,6,1,2,5,3,4,3,6,4,9,4,5,7,6
2042,1,3,3,3,3,0,2,5,1,1,4,7,5,4,4,4,7,3,0,6,4,0,5,2,4,0,4,3
2043,5,2,1,2,4,3,3,6,4,4,3,3,3,4,1,2,2,0,2,1,1,4,11,12,1,2,3,6
2044,4,2,6,2,4,2,3,7,6,4,0,6,4,5,1,2,7,4,6,3,4,2,6,2,9,8,7,6
2045,2,6,4,0,5,6,4,9,4,1,7,0,0,4,4,5,5,4,7,7,6,5,3,2,2,4,5,4
2046,1,7,3,6,0,3,3,2,3,5,4,2,4,3,4,5,3,1,9,1,4,7,5,13,10,7,5,8
2047,7,2,2,4,1,1,3,3,7,5,0,0,7,4,2,2,18,1,2,2,5,5,9,5,2,2,0,4
2048,7,2,4,3,0,0,3,11,7,2,1,10,2,6,5,2,2,2,10,5,4,14,3,7,2,4,0,5
2049,5,2,3,2,3,5,3,4,4,7,5,6,6,5,3,9,3,0,4,4,4,4,5,10,7,9,2,6
2050,3,2,3,0,6,2,3,0,0,4,0,1,2,1,8,5,9,1,2,3,4,1,5,10,7,10,3,6
2051,6,0,8,0,1,3,3,3,6,6,1,4,1,4,6,2,2,5,8,3,4,7,12,10,3,10,7,8
2052,4,2,9,1,1,2,3,4,2,5,6,15,4,6,2,2,7,2,5,5,4,8,5,6,5,8,13,8
2053,3,0,2,0,1,1,1,7,3,12,3,4,6,6,3,6,8,1,6,2,5,3,10,8,3,8,4,6
2054,1,3,2,1,5,4,3,2,4,16,5,8,4,7,4,4,4,4,9,2,5,10,12,10,7,7,5,9
2055,0,2,4,5,1,7,3,8,3,5,3,1,2,4,1,8,3,0,1,10,4,5,4,6,8,10,9,7
2056,8,2,3,1,5,4,4,1,8,0,2,5,4,3,2,5,17,2,4,2,6,12,3,7,0,10,10,7
2057,1,2,6,6,10,4,5,2,6,6,5,0,4,4,4,2,2,6,5,2,3,5,9,10,4,13,5,8
2058,4,6,3,2,4,4,4,4,6,5,8,4,4,5,10,2,1,7,1,2,3,7,6,3,6,4,10,6
2059,3,5,3,3,4,3,4,4,6,11,9,10,5,8,2,1,6,1,6,8,4,3,6,7,12,8,4,7
2060,0,8,5,6,4,0,4,1,4,12,5,1,12,6,5,5,6,3,0,6,4,8,5,7,12,11,2,8
2061,3,3,3,8,2,8,5,4,7,9,2,2,4,5,4,10,5,10,6,4,7,4,4,12,5,7,4,6
2062,5,0,2,2,0,5,2,7,6,11,7,3,5,7,6,2,8,3,2,4,4,12,8,6,3,12,6,8
2063,8,0,6,5,2,1,4,9,9,7,8,6,2,7,1,4,12,5,2,17,8,4,9,21,1,11,5,9
2064,9,4,1,1,2,4,4,2,9,9,1,4,2,5,6,7,1,3,8,3,4,12,7,8,5,11,12,9
2065,3,3,3,7,4,3,4,9,4,4,4,8,5,6,5,7,9,3,2,6,5,11,11,7,5,13,2,8
2066,0,3,7,1,0,3,2,8,5,4,0,6,1,4,3,4,4,3,3,14,6,9,17,12,13,10,6,11
2067,5,3,5,0,7,2,4,12,5,5,6,8,3,7,1,11,8,3,6,10,8,6,15,15,6,1,8,9
2068,1,6,2,0,2,8,3,2,8,6,8,4,8,6,5,5,2,4,6,3,4,12,10,10,15,7,14,11
2069,3,5,4,4,6,5,5,11,4,2,3,7,4,5,2,8,6,7,8,2,6,13,7,9,9,3,3,7
2070,2,4,3,4,5,1,3,8,1,11,6,6,2,6,6,6,7,2,14,0,6,9,7,14,8,6,8,9
2071,4,1,2,0,2,9,3,0,5,10,3,2,4,4,0,0,7,7,6,10,6,12,12,8,3,8,3,8
2072,3,0,8,3,8,7,5,6,8,5,3,4,7,6,3,6,0,10,10,13,8,11,12,4,4,6,9,8
2073,5,5,4,0,3,6,4,9,15,10,0,2,3,7,11,8,8,6,8,4,7,6,10,9,4,6,2,6
2074,0,2,11,2,5,2,4,3,5,9,6,8,6,6,12,17,6,2,7,3,7,2,9,12,17,7,11,10
2075,1,3,6,5,8,0,4,7,4,11,2,3,8,6,7,6,16,8,10,4,9,6,15,9,12,8,10,10
2076,1,3,8,2,1,4,3,4,5,6,2,6,14,6,10,10,7,8,6,7,8,11,3,9,4,9,4,7
2077,8,4,3,3,5,3,4,5,12,5,1,3,4,5,6,7,6,11,15,5,9,11,11,17,8,12,8,11
2078,5,4,2,1,4,7,4,8,4,4,1,5,2,4,2,5,10,12,9,3,8,19,1,15,10,21,6,12
2079,4,3,3,6,4,0,3,8,2,9,5,3,5,5,8,8,9,3,8,3,6,13,10,10,17,10,4,11
2080,3,4,0,1,6,0,2,5,9,6,7,3,5,6,9,2,7,1,2,3,3,13,9,22,8,8,10,12
2081,3,9,4,1,6,3,4,9,3,15,1,4,12,7,8,7,2,5,2,4,4,16,13,17,8,9,26,15
2082,3,7,11,1,6,11,7,12,12,9,7,10,3,9,14,4,6,8,6,4,6,11,13,8,3,11,11,10
2083,1,8,3,0,0,0,2,5,0,5,6,2,2,3,1,10,9,7,13,3,8,14,6,26,6,13,8,12
2084,5,4,5,4,3,6,5,3,4,7,4,7,3,5,10,7,12,9,17,3,10,14,6,14,8,6,12,10
2085,8,5,8,1,1,0,4,5,2,12,3,8,4,6,5,9,12,5,6,10,8,13,10,13,8,13,6,11
2086,5,2,4,2,2,2,3,10,5,11,3,14,3,8,12,6,5,2,10,9,6,7,6,10,5,9,13,8
2087,1,3,1,1,8,1,3,8,5,9,4,4,2,5,8,6,6,4,14,6,7,14,11,21,9,15,11,14
2088,2,5,4,2,5,2,3,6,0,11,4,11,5,6,6,6,11,6,9,8,8,18,12,14,8,11,12,13
2089,4,8,6,2,3,3,4,6,8,5,4,4,5,5,12,9,15,8,13,10,11,12,12,20,12,16,8,13
2090,2,3,3,7,3,1,3,4,5,13,7,3,4,6,7,12,7,6,10,15,10,15,18,11,5,14,16,13
2091,6,0,12,0,9,4,5,8,8,4,13,9,3,8,7,8,11,10,7,14,10,18,26,18,9,13,18,17
2092,2,3,15,0,2,4,4,4,8,9,6,7,6,7,8,8,9,8,8,9,8,7,12,16,9,6,9,10
2093,1,3,6,6,3,1,3,13,7,3,9,12,1,8,9,5,12,4,12,1,7,7,21,16,11,5,13,12
2094,0,0,0,0,5,8,2,11,7,11,9,3,3,7,10,12,16,6,10,12,11,14,22,22,6,12,8,14
2095,3,5,6,2,1,6,4,3,1,6,3,10,6,5,9,11,17,1,6,0,7,19,26,27,8,9,11,17
2096,3,2,3,1,7,0,3,5,12,6,4,7,10,7,6,18,11,3,11,4,9,9,11,20,4,17,18,13
2097,5,2,6,1,4,2,3,4,15,3,5,9,7,7,13,8,19,3,4,6,8,17,14,20,16,14,18,17
2098,1,5,5,10,0,2,4,8,11,9,5,7,6,8,10,8,6,8,10,6,8,14,13,22,13,20,16,16
2099,0,0,0,1,2,3,1,8,6,12,6,6,6,7,8,18,17,7,8,9,12,9,22,30,13,25,11,18
2100,3,0,4,1,2,4,2,13,13,20,0,6,1,9,,15,7,6,,6,9,16,20,15,0,10,9,12
