Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2038,21,30,43,28,38,31,32,37,34,41,30,55,33,38,36,24,33,32,17,31,29,40,43,29,35,39,50,39
2039,17,53,40,19,47,34,35,43,31,53,40,26,40,39,38,51,41,28,44,43,41,28,29,42,39,51,24,36
2040,28,40,29,19,50,32,33,38,33,35,10,30,37,31,28,35,42,39,42,38,37,37,32,44,38,33,25,35
2041,41,35,16,31,33,33,32,44,34,56,25,40,44,41,27,28,30,34,38,37,32,37,34,43,24,42,42,37
2042,48,34,29,20,38,28,33,16,38,49,28,44,39,36,30,34,31,43,38,43,37,48,38,31,50,56,30,42
2043,33,50,21,31,39,24,33,47,33,40,37,42,26,38,48,40,38,26,33,32,36,41,42,28,36,33,39,37
2044,30,23,43,30,34,32,32,34,51,48,31,32,34,38,27,18,27,34,35,22,27,41,61,37,37,50,24,42
2045,39,23,36,32,27,29,31,44,47,43,29,37,36,39,29,36,35,29,55,21,34,35,48,46,43,34,45,42
2046,37,20,48,41,37,26,35,46,43,44,23,52,29,40,19,47,40,48,32,36,37,26,45,29,30,48,47,38
2047,32,40,38,24,40,22,33,36,49,30,18,38,32,34,33,31,47,29,38,29,35,42,48,19,36,25,44,36
2048,41,58,43,32,46,33,42,20,43,42,20,27,31,31,31,27,39,31,45,16,32,35,57,30,34,56,33,41
2049,26,29,43,27,41,25,32,44,34,33,29,32,19,32,22,36,39,26,40,16,30,25,37,48,36,54,46,41
2050,37,36,33,30,40,27,34,42,22,34,56,32,43,38,27,41,54,35,43,47,41,47,22,34,29,35,28,33
2051,23,35,24,32,39,28,30,43,54,34,53,48,20,42,27,37,49,36,44,39,39,37,49,50,35,40,40,42
2052,32,47,33,40,28,36,36,48,32,48,17,56,34,39,40,40,34,37,33,32,36,40,34,28,35,36,19,32
2053,50,28,32,40,38,33,37,33,35,29,36,40,50,37,34,25,33,55,30,30,35,54,33,40,39,44,32,40
2054,9,24,38,35,29,32,28,27,21,41,32,47,26,32,27,24,36,40,41,41,35,46,50,50,45,40,42,46
2055,55,27,31,43,42,33,39,33,48,43,33,51,28,39,44,38,30,37,30,53,39,45,37,30,45,47,23,38
2056,29,37,47,17,47,38,36,62,36,47,38,47,30,43,29,47,53,27,26,46,38,34,44,28,33,46,36,37
2057,48,38,51,18,41,25,37,31,36,31,30,48,22,33,53,46,42,42,49,23,43,25,37,47,31,43,29,35
2058,28,38,44,37,39,31,36,52,31,50,23,56,24,39,39,38,32,30,33,30,34,28,47,38,27,47,29,36
2059,38,22,38,24,48,39,35,44,50,48,40,38,34,42,43,60,21,27,37,37,38,37,41,49,33,48,32,40
2060,54,26,41,32,41,26,37,27,52,29,42,48,37,39,31,49,36,47,46,31,40,49,36,41,30,31,45,39
2061,38,25,48,34,36,38,37,49,38,46,44,38,42,43,53,36,41,48,49,34,44,44,39,49,37,41,40,42
2062,44,39,19,40,45,37,37,24,32,29,22,37,45,32,31,29,34,40,47,35,36,45,39,56,36,53,49,46
2063,12,43,50,39,45,38,38,31,34,44,24,43,18,32,55,42,44,33,34,29,40,55,57,46,49,63,48,53
2064,38,32,55,38,39,37,40,39,36,50,38,34,33,38,40,36,45,37,56,44,43,52,58,52,34,49,37,47
2065,49,27,54,37,28,30,38,37,28,42,35,42,40,37,27,39,50,36,33,40,38,46,45,48,36,51,31,43
2066,41,30,41,24,38,11,31,37,23,47,37,39,38,37,31,41,33,29,42,24,33,37,37,60,38,49,36,43
2067,25,42,45,30,43,31,36,38,46,42,32,52,38,41,33,35,48,30,52,46,41,36,58,41,47,50,38,45
2068,25,35,47,32,29,38,34,44,41,31,25,42,51,39,31,26,33,50,54,50,41,42,46,49,47,51,25,43
2069,39,42,38,28,37,25,35,53,35,59,31,49,40,45,34,39,30,27,42,44,36,44,41,40,40,49,36,42
2070,31,51,44,35,19,38,36,25,58,45,43,38,24,39,42,34,51,21,38,33,37,49,59,66,32,49,34,48
2071,35,48,18,30,36,34,34,40,49,37,23,35,28,35,40,32,47,46,27,36,38,55,50,45,57,51,48,51
2072,38,50,37,29,51,38,41,16,24,59,40,32,40,35,38,39,48,55,50,24,42,34,36,61,42,53,39,44
2073,27,29,26,33,26,26,28,34,39,41,51,59,27,42,20,49,46,26,27,38,34,46,55,42,30,54,38,44
2074,34,20,36,40,38,24,32,48,28,45,37,38,30,38,40,38,46,21,41,43,38,51,45,47,27,51,50,45
2075,20,48,23,23,28,34,29,53,38,40,42,55,39,45,44,46,43,27,45,49,42,47,43,53,42,57,38,47
2076,31,39,43,44,37,28,37,44,41,44,19,49,39,39,37,40,59,47,48,39,45,31,48,47,52,59,48,48
2077,31,25,15,37,46,41,33,25,37,57,22,23,40,34,41,33,38,36,42,39,38,48,38,53,51,49,51,48
2078,39,23,33,21,18,39,29,48,43,40,41,50,41,44,42,43,54,43,51,39,45,42,44,50,28,55,47,44
2079,26,36,37,15,44,28,31,39,45,47,36,32,33,39,38,50,42,38,45,39,42,50,65,45,36,52,31,47
2080,31,26,35,29,24,25,28,43,41,46,21,44,48,41,26,40,44,40,60,46,43,53,51,59,45,65,36,52
2081,38,38,41,36,41,24,36,33,28,45,35,41,46,38,32,39,20,47,42,50,38,52,55,61,34,68,40,52
2082,33,35,50,42,39,28,38,35,48,53,48,52,38,46,42,66,49,32,27,26,40,53,47,71,51,57,41,53
2083,30,42,38,39,43,36,38,36,35,46,37,39,29,37,58,52,42,42,44,48,48,59,48,60,52,41,52,52
2084,30,48,41,38,37,28,37,44,47,47,17,48,39,40,32,45,44,58,47,38,44,56,64,43,47,58,43,52
2085,42,30,40,29,31,12,31,41,53,44,29,35,41,41,38,38,57,33,38,35,40,53,36,61,60,66,50,54
2086,38,29,37,22,40,13,30,22,56,44,18,44,32,36,32,41,49,32,49,42,41,57,43,58,53,45,54,52
2087,28,47,39,51,44,28,40,36,28,34,47,56,39,40,35,41,57,39,60,44,46,45,58,70,31,63,59,54
2088,41,38,43,30,25,34,35,29,42,60,54,48,34,45,39,37,48,46,36,50,43,47,52,68,38,60,47,52
2089,37,30,29,31,43,32,34,33,29,47,42,48,38,40,38,41,43,36,48,27,39,60,56,55,42,64,44,54
2090,42,57,45,34,29,39,41,27,56,32,28,35,35,36,57,37,33,36,56,40,43,35,61,37,57,41,45,46
2091,43,57,46,35,30,20,39,44,48,35,23,29,38,36,40,43,42,44,45,38,42,54,62,42,40,55,51,51
2092,34,39,33,34,27,38,34,24,33,29,31,47,30,32,35,35,57,34,59,25,41,32,60,61,64,66,48,55
2093,27,31,46,24,32,33,32,50,55,42,41,48,51,48,39,37,62,38,53,38,45,64,63,64,49,62,53,59
2094,34,39,30,38,28,32,34,32,51,52,28,57,37,43,29,42,33,29,41,39,36,48,64,68,25,61,59,54
2095,20,40,49,27,37,21,32,22,34,41,41,39,21,33,53,52,48,45,43,45,48,46,53,44,44,58,42,48
2096,27,30,23,32,39,24,29,34,46,52,39,34,35,40,34,51,42,40,56,34,43,59,49,72,51,48,46,54
2097,31,32,28,30,31,15,28,38,44,44,33,28,29,36,53,50,52,54,52,37,50,47,70,49,58,67,51,57
2098,41,34,37,35,36,21,34,29,60,55,36,42,45,45,49,59,50,47,41,36,47,45,65,49,71,62,45,56
2099,34,49,33,33,29,41,37,40,45,43,39,55,38,43,53,63,50,38,48,50,50,50,64,57,36,63,53,54
2100,40,31,32,23,42,34,34,37,53,36,40,39,46,42,,48,37,27,,57,42,47,55,73,52,62,43,55
