Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2046,21,26,28,23,26,26,25,21,25,24,34,28,28,27,24,30,25,28,25,29,27,25,34,18,23,31,27,26
2047,22,23,27,30,25,24,25,26,26,21,41,25,28,28,21,27,30,24,35,28,28,35,34,34,21,30,19,29
2048,18,28,22,34,30,24,26,18,29,20,20,24,22,22,25,29,29,32,22,23,27,14,32,24,25,27,25,25
2049,28,29,26,31,27,27,28,33,22,18,24,26,24,25,29,23,32,24,30,30,28,22,31,21,25,30,16,24
2050,26,29,33,34,25,36,31,32,29,25,26,19,32,27,30,27,28,31,34,26,29,20,21,18,30,31,29,25
2051,26,28,33,23,30,29,28,29,25,31,35,28,27,29,25,23,29,25,29,26,26,24,27,27,23,18,27,24
2052,21,24,28,24,32,28,26,22,26,28,16,27,35,26,29,27,24,22,31,31,27,22,28,27,36,26,26,28
2053,23,28,22,31,29,29,27,28,25,29,21,25,30,26,36,25,28,27,32,31,30,30,26,26,34,19,25,27
2054,27,30,30,35,19,25,28,17,31,32,28,24,24,26,26,27,26,28,34,26,28,21,24,27,31,27,29,27
2055,20,26,24,32,28,28,26,18,24,23,33,25,28,25,32,28,30,22,24,29,28,23,25,23,31,27,18,25
2056,24,24,25,21,25,32,25,22,27,29,27,25,33,27,21,16,27,25,25,30,24,30,22,27,32,24,19,26
2057,28,32,27,26,39,23,29,22,37,26,38,34,23,30,20,34,30,32,29,21,28,30,30,21,30,29,32,29
2058,28,22,25,46,27,20,28,22,27,24,15,31,21,23,23,38,29,32,25,23,28,25,27,27,23,22,26,25
2059,18,27,19,21,29,33,25,26,32,24,32,28,26,28,26,30,20,24,36,22,26,26,24,20,26,22,20,23
2060,24,29,31,24,25,23,26,25,30,32,22,23,22,26,21,25,25,30,31,37,28,21,21,25,24,25,29,24
2061,24,26,34,21,24,26,26,24,21,20,28,29,26,25,22,32,31,32,26,29,29,27,17,24,21,19,22,22
2062,20,18,21,23,28,42,25,28,35,26,26,29,21,28,28,26,33,24,22,24,26,25,28,26,28,27,37,29
2063,26,30,24,25,34,35,29,19,25,20,25,28,34,25,26,33,37,20,24,26,28,28,26,31,29,29,28,29
2064,36,28,42,32,18,33,32,16,37,23,21,22,29,25,24,15,30,30,31,25,26,32,26,27,39,23,28,29
2065,22,22,28,39,26,31,28,26,30,31,41,24,24,29,19,33,22,30,21,25,25,27,23,23,29,27,31,27
2066,18,22,26,29,24,28,25,31,27,32,27,23,24,27,25,30,30,24,27,30,28,21,23,29,30,27,29,27
2067,26,29,23,26,21,26,25,30,31,27,26,23,24,27,28,20,34,27,33,33,29,27,26,34,28,23,34,29
2068,28,17,26,27,30,26,26,27,22,14,24,20,36,24,23,31,21,34,27,22,26,29,31,21,30,27,26,27
2069,20,23,29,26,25,32,26,28,28,30,34,25,24,28,23,16,35,23,32,17,24,26,31,25,28,26,24,27
2070,21,20,30,25,38,33,28,27,34,28,23,29,27,28,19,25,29,27,33,25,26,26,25,24,24,23,27,25
2071,24,27,33,23,25,24,26,24,28,20,33,28,21,26,24,25,37,29,20,28,27,23,22,22,28,28,24,25
2072,26,29,20,23,30,15,24,26,28,26,24,27,23,26,23,34,34,27,27,28,29,27,29,25,32,33,25,29
2073,29,29,27,25,26,17,26,32,25,21,28,25,27,26,21,21,28,29,22,29,25,21,28,20,18,29,32,25
2074,29,29,21,30,25,31,28,30,26,26,24,24,23,26,23,23,22,21,30,34,26,28,25,31,26,23,26,27
2075,30,31,22,30,22,24,27,32,26,22,26,33,32,29,29,23,27,34,27,30,28,25,27,23,32,24,22,26
2076,32,25,25,31,29,25,28,25,25,22,33,22,33,27,26,34,20,34,34,22,28,33,22,36,21,22,25,27
2077,22,32,22,32,28,34,28,25,32,26,23,26,33,28,26,40,22,22,24,31,28,23,26,38,35,23,29,29
2078,27,31,24,35,33,28,30,33,27,21,34,30,30,29,26,28,34,28,24,33,29,26,28,25,22,28,21,25
2079,27,28,22,25,28,33,27,30,27,34,33,32,27,31,22,23,26,22,26,27,24,22,23,27,24,21,35,25
2080,26,27,18,25,29,25,25,22,28,24,29,36,18,26,34,30,27,24,36,25,29,24,28,30,30,32,29,29
2081,17,35,31,30,28,37,30,32,20,28,29,19,22,25,30,27,30,28,26,29,28,27,23,23,26,26,33,26
2082,26,20,23,33,26,24,25,22,24,19,29,34,24,25,22,33,29,32,17,29,27,25,26,24,28,22,30,26
