Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2076,21,33,29,25,33,33,29,17,17,30,42,22,26,26,25,45,45,27,27,26,33,37,23,39,31,32,34,33
2077,34,21,28,17,31,23,26,25,39,18,31,38,32,31,29,31,54,33,29,27,34,26,27,33,37,20,30,29
2078,28,26,32,21,35,24,28,32,25,31,35,33,28,31,34,39,27,34,29,39,34,33,24,36,33,26,28,30
2079,19,32,22,42,32,37,31,15,19,19,18,34,36,24,27,23,40,29,33,24,29,32,27,32,31,40,42,34
2080,18,27,35,24,26,33,27,25,33,23,42,17,23,27,36,32,44,22,36,39,35,36,36,27,41,25,39,34
2081,38,39,34,28,31,35,34,33,40,28,18,34,17,28,31,19,43,26,30,18,28,22,11,29,31,29,31,26
2082,27,32,22,15,33,31,27,28,23,35,29,31,26,29,28,26,36,32,27,47,33,24,32,12,23,39,37,28
2083,32,31,24,24,20,39,28,32,27,23,20,34,38,29,29,33,37,42,24,19,31,18,22,16,28,39,26,25
2084,26,25,33,19,23,26,25,29,31,38,38,30,41,35,22,29,40,39,23,19,29,26,20,38,23,39,21,28
2085,21,40,16,26,25,36,27,29,34,30,30,39,28,32,35,34,34,28,31,34,33,43,29,23,27,21,39,30
2086,18,40,14,27,43,41,31,41,26,27,31,31,43,33,35,24,38,34,35,28,32,22,24,22,20,28,16,22
2087,26,25,43,17,24,30,28,30,29,33,42,28,44,34,31,39,31,19,16,25,27,30,34,18,29,31,27,28
2088,25,35,20,27,38,21,28,22,21,35,26,31,32,28,22,34,47,27,50,28,35,20,34,30,35,26,35,30
2089,27,32,27,38,12,28,27,24,37,33,41,29,17,30,16,35,38,19,25,34,28,18,21,43,28,31,32,29
2090,24,21,17,20,27,36,24,24,28,27,28,31,35,29,29,37,42,29,33,37,35,28,24,40,39,23,23,30
2091,27,27,22,25,30,36,28,27,21,42,37,37,32,33,13,36,48,25,37,32,32,29,32,38,50,28,21,33
2092,43,22,37,34,30,37,34,29,25,34,25,24,39,29,38,32,46,27,10,34,31,27,22,21,19,35,35,27
2093,38,30,24,37,43,27,33,24,34,30,27,30,23,28,15,35,39,36,25,31,30,20,26,12,27,16,16,20
2094,46,23,37,15,35,19,29,42,23,16,21,33,33,28,22,30,28,30,38,40,31,39,17,44,21,38,28,31
2095,21,36,23,33,32,18,27,26,54,25,28,29,30,32,29,33,43,31,40,27,34,39,39,27,34,28,28,33
2096,44,32,52,23,23,20,32,37,23,26,37,45,29,33,22,35,32,20,29,35,29,18,24,28,43,33,31,30
2097,29,20,25,17,43,27,27,29,48,25,23,38,33,33,33,34,32,22,40,29,32,22,21,46,15,33,32,28
2098,26,19,32,33,28,37,29,17,37,27,32,20,27,27,17,25,31,33,29,29,27,29,15,25,25,25,38,26
2099,25,33,35,27,29,26,29,22,20,19,53,24,25,27,35,31,44,30,24,34,33,19,29,35,32,38,22,29
2100,16,43,30,24,31,42,31,28,16,16,33,41,24,26,19,23,29,30,22,23,24,36,26,30,49,28,30,33
