Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2029,38,20,22,36,34,26,29,29,31,31,18,37,29,29,30,42,32,30,40,40,36,23,31,48,22,31,31,31
2030,27,23,27,34,39,27,30,27,26,35,33,24,36,30,40,25,15,20,43,31,29,25,30,32,27,43,33,32
2031,30,32,33,42,36,42,36,27,30,29,27,26,34,29,31,20,38,29,41,25,31,27,36,27,28,29,39,31
2032,29,38,23,39,31,23,31,39,27,27,26,31,33,31,34,29,28,33,34,28,31,36,41,35,36,31,34,36
2033,27,28,26,29,29,25,27,38,38,30,27,37,34,34,29,32,35,31,32,23,30,33,36,19,24,22,32,28
2034,30,34,31,38,34,35,34,33,30,30,32,41,37,34,33,32,39,35,39,34,35,33,32,34,36,30,35,33
2035,32,42,23,29,31,27,31,37,20,27,28,28,36,29,39,23,24,34,33,41,32,33,31,28,35,22,41,32
2036,40,26,16,28,34,31,29,31,23,39,28,21,23,28,33,28,34,28,40,40,34,25,32,23,41,31,36,31
2037,30,28,42,30,34,34,33,31,26,31,23,29,24,27,38,24,16,27,48,33,31,26,29,31,47,25,29,31
2038,33,25,31,43,30,34,33,27,30,35,42,26,35,33,36,21,35,30,30,36,31,33,33,35,35,39,37,35
2039,26,35,31,33,24,31,30,32,32,29,42,26,34,33,25,36,27,24,42,31,31,37,36,20,40,23,31,31
2040,23,33,32,21,34,30,29,32,33,19,27,27,39,30,35,33,15,36,25,29,29,24,33,34,37,35,26,32
2041,29,34,28,37,47,34,35,24,29,34,27,26,26,28,34,26,35,15,25,38,29,31,34,31,28,41,23,31
2042,24,29,33,26,29,45,31,33,29,26,33,41,38,33,40,39,31,37,27,24,33,39,37,25,45,29,29,34
2043,35,33,24,27,29,26,29,32,32,24,21,40,25,29,23,30,29,27,38,25,29,47,29,37,38,44,31,38
2044,34,42,34,34,27,26,33,33,37,26,38,41,44,37,43,31,24,30,26,19,29,25,38,17,32,23,25,27
2045,22,37,22,24,30,35,28,31,28,39,25,32,33,31,30,34,23,36,42,39,34,34,18,33,30,44,39,33
2046,40,48,35,28,38,26,36,29,33,22,31,30,23,28,40,33,20,38,37,31,33,24,26,27,18,48,41,31
2047,29,25,28,25,36,30,29,35,27,21,24,30,31,28,33,37,17,28,40,28,31,39,27,32,31,43,26,33
2048,48,17,34,41,30,32,34,25,23,38,34,34,37,32,33,31,31,35,31,25,31,28,26,21,38,20,38,29
2049,36,43,24,35,38,31,35,29,24,16,51,35,36,32,30,29,24,40,30,25,30,33,26,22,34,28,19,27
2050,31,36,16,36,33,38,32,36,24,24,42,33,33,32,30,34,27,30,21,26,28,34,31,29,34,26,38,32
2051,23,43,38,28,35,29,33,40,21,42,41,38,34,36,28,35,28,29,26,21,28,24,28,38,36,29,33,31
2052,27,31,16,41,41,31,31,33,31,35,44,30,33,34,23,30,36,40,31,24,31,32,33,28,31,28,28,30
2053,20,31,29,36,36,33,31,35,27,38,19,21,33,29,39,24,29,30,21,27,28,19,37,21,30,25,31,27
2054,35,42,29,30,30,36,34,30,29,24,33,20,33,28,23,34,27,27,33,23,28,18,39,29,35,31,41,32
2055,32,25,44,44,24,33,34,29,31,25,39,33,45,34,31,21,29,37,33,25,29,35,28,27,45,25,28,31
2056,40,30,33,31,29,29,32,35,25,37,33,28,31,32,27,31,27,28,34,30,30,34,27,13,21,22,28,24
2057,32,35,34,31,33,32,33,41,30,24,45,38,31,35,40,34,24,36,35,21,32,38,29,23,37,39,26,32
2058,42,30,30,51,32,26,35,24,23,45,29,38,18,30,28,25,29,30,27,36,29,25,22,26,23,30,36,27
2059,36,27,23,38,38,38,33,31,30,27,33,27,33,30,24,25,18,26,30,39,27,31,28,34,27,24,38,30
2060,26,30,22,30,24,26,26,35,34,32,19,29,27,29,26,43,32,26,35,22,31,41,32,28,37,31,27,33
2061,24,42,34,35,48,42,38,45,29,26,42,31,30,34,35,27,18,32,36,21,28,36,42,30,36,29,35,35
2062,29,30,33,15,39,33,30,26,27,28,35,31,22,28,25,26,35,38,30,43,33,28,24,27,30,25,37,29
2063,44,29,32,33,46,37,37,24,49,22,20,28,35,30,19,20,33,32,30,44,30,37,26,18,30,36,30,30
2064,45,20,36,27,31,25,31,36,32,35,38,25,32,33,29,32,23,31,32,26,29,31,29,25,18,24,31,26
2065,24,24,21,48,38,29,31,35,31,40,29,42,26,34,40,23,21,30,25,28,28,40,33,35,34,22,26,32
2066,38,30,36,29,21,30,31,34,30,39,28,27,21,30,20,33,38,31,35,35,32,39,19,26,34,36,30,31
2067,26,37,29,32,28,30,30,22,25,27,29,20,35,26,31,39,36,33,26,26,32,33,30,27,42,24,26,30
2068,30,26,31,39,33,27,31,30,34,27,43,42,24,33,29,26,34,30,28,22,28,26,28,30,31,34,25,29
2069,39,35,36,39,35,30,36,32,24,26,35,34,29,30,23,30,24,38,31,34,30,41,40,21,32,40,26,33
2070,32,49,32,23,34,37,35,26,24,18,31,38,32,28,24,37,26,34,28,28,30,31,33,31,33,31,44,34
2071,38,26,27,43,30,31,33,29,33,36,23,36,36,32,20,33,25,50,30,27,31,36,36,31,32,32,31,33
2072,42,42,27,27,31,48,36,29,50,25,24,20,37,31,25,28,21,34,29,16,26,19,25,33,25,27,34,27
2073,26,33,31,27,40,37,32,31,43,37,23,28,41,34,35,29,31,26,30,23,29,20,33,38,26,27,35,30
2074,24,25,33,37,37,35,32,25,27,15,35,22,39,27,26,32,22,32,31,24,28,32,30,32,30,30,32,31
2075,42,39,25,27,40,27,33,39,30,30,38,42,35,36,30,33,34,33,32,31,32,27,27,40,32,30,29,31
2076,37,38,28,30,41,28,34,22,25,33,37,36,32,31,37,22,18,28,24,31,27,25,38,35,22,31,47,33
2077,45,28,25,30,27,23,30,33,26,29,26,30,24,28,21,18,31,35,18,24,25,35,29,24,40,27,45,33
2078,40,25,40,32,40,33,35,30,38,20,26,38,35,31,33,35,25,45,24,47,35,33,23,34,34,32,28,31
2079,34,34,36,35,26,29,32,31,35,35,30,32,32,33,29,34,36,44,46,31,37,27,33,30,35,30,39,32
2080,32,30,27,19,29,32,28,32,34,26,36,21,27,29,18,34,18,28,37,29,27,25,22,25,32,29,38,29
2081,30,49,22,36,28,44,35,33,27,33,27,24,36,30,26,24,28,25,28,25,26,28,30,22,39,38,30,31
2082,34,35,19,28,32,28,29,27,28,27,26,27,30,28,41,36,28,34,30,36,34,31,33,16,37,35,23,29
2083,29,38,18,38,30,28,30,43,28,28,46,28,41,36,26,38,19,35,43,24,31,37,28,25,40,22,30,30
2084,42,31,37,37,30,33,35,25,41,40,32,29,29,33,30,46,34,41,25,33,35,32,15,29,42,32,28,30
2085,22,47,23,24,34,30,30,29,25,25,40,25,39,31,31,29,30,29,38,44,34,38,35,24,27,26,39,32
2086,29,27,26,36,55,24,33,31,26,24,31,37,25,29,40,23,28,27,30,35,31,29,27,30,31,22,36,29
2087,39,41,26,27,27,31,32,31,33,20,36,22,37,30,27,22,19,35,33,45,30,36,25,21,43,25,24,29
2088,40,32,28,29,26,33,31,41,41,39,28,32,34,36,22,22,19,29,50,34,29,33,27,29,29,30,29,30
2089,22,30,19,40,25,28,27,29,33,22,35,28,38,31,36,30,35,33,28,36,33,32,34,28,32,28,30,31
2090,38,34,31,36,28,33,33,28,18,26,27,27,28,26,26,24,29,24,27,26,26,28,24,24,28,40,42,31
2091,44,31,39,32,29,28,34,30,22,31,26,38,27,29,26,33,30,44,36,40,35,30,25,28,27,32,39,30
2092,26,45,17,28,36,22,29,26,24,31,29,34,35,30,27,34,20,33,29,28,29,25,36,24,18,33,32,28
2093,37,29,24,33,39,37,33,25,36,36,35,21,31,31,25,31,33,28,26,16,27,22,27,20,28,19,35,25
2094,32,31,30,43,28,29,32,33,29,31,32,33,26,31,30,23,29,29,20,26,26,28,24,27,28,30,22,27
2095,34,35,36,35,42,36,36,30,43,20,31,33,24,30,34,28,30,22,37,24,29,16,22,18,32,25,20,22
2096,31,35,32,27,29,30,31,29,29,30,24,34,30,29,26,24,17,35,35,27,27,20,31,23,37,18,28,26
2097,36,22,30,28,30,29,29,42,23,26,22,30,33,29,22,21,22,34,38,24,27,45,31,30,23,38,41,35
2098,36,25,45,34,23,32,33,25,31,21,27,25,25,26,29,30,24,34,33,16,28,31,19,15,34,30,32,27
2099,32,40,36,28,29,31,33,36,32,26,29,37,31,32,28,31,19,16,31,32,26,30,29,31,41,31,41,34
2100,29,40,29,44,18,19,30,24,43,35,22,36,35,33,30,22,23,25,36,26,27,23,25,22,31,24,31,26
