Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2040,25,33,39,29,26,23,29,29,25,27,25,36,32,29,29,42,31,24,27,35,31,24,21,26,33,31,33,28
2041,40,40,47,35,32,35,38,33,28,32,27,38,25,31,30,17,24,30,26,33,27,20,37,26,39,23,26,29
2042,41,30,38,28,27,35,33,26,25,17,34,43,32,30,31,31,37,26,28,33,31,29,38,26,29,24,19,28
2043,21,27,26,23,39,31,28,23,27,30,35,34,27,29,36,29,22,26,37,22,29,20,35,29,38,34,27,31
2044,29,32,22,19,43,31,29,42,25,23,25,35,29,30,32,36,33,28,31,33,32,38,33,27,32,36,26,32
2045,28,29,38,33,39,43,35,25,36,28,26,35,24,29,33,31,28,32,32,34,32,29,29,31,27,27,25,28
2046,33,32,38,27,38,31,33,16,28,34,27,31,33,28,31,32,26,31,37,28,31,33,27,27,26,38,22,29
2047,22,30,32,26,33,27,28,40,27,31,28,25,36,31,34,38,35,37,37,36,36,26,31,32,36,36,24,31
2048,35,28,39,43,31,23,33,29,28,25,30,27,32,29,29,34,28,25,26,36,30,30,30,34,26,31,26,30
2049,21,25,29,33,45,29,30,28,20,30,30,37,21,28,25,28,34,38,35,25,31,27,27,25,31,30,26,28
2050,20,35,35,36,34,35,33,28,38,25,33,31,34,32,25,36,37,30,29,24,30,35,24,38,26,30,29,30
2051,33,29,28,37,26,22,29,31,34,48,34,27,31,34,24,31,30,32,37,17,29,37,36,38,31,35,32,35
2052,27,31,30,26,42,30,31,33,25,28,21,25,35,28,33,18,24,31,26,31,27,28,32,34,36,33,31,32
2053,24,35,37,32,22,22,29,31,26,48,25,23,39,32,24,33,28,28,24,23,27,25,25,26,32,33,39,30
2054,31,42,33,25,35,46,35,37,34,31,32,30,18,30,43,47,22,29,24,28,32,29,27,24,27,36,27,28
2055,36,27,36,34,35,36,34,42,28,38,26,38,26,33,42,34,23,35,30,28,32,29,28,32,25,27,19,27
2056,21,38,45,34,28,33,33,16,32,29,33,34,29,29,35,28,28,27,33,31,30,23,19,29,31,26,36,27
2057,29,33,46,31,40,23,34,28,36,24,32,48,25,32,46,29,16,24,36,24,29,21,28,21,33,23,23,25
2058,40,28,29,34,51,24,34,31,32,21,33,42,32,32,29,31,31,31,24,45,32,26,32,34,31,25,31,30
2059,28,35,23,27,35,33,30,33,33,30,29,37,19,30,24,30,18,34,43,29,30,33,27,24,25,21,28,26
2060,38,26,31,33,31,23,30,32,52,31,26,35,28,34,29,37,30,21,32,23,29,23,39,29,26,35,27,30
2061,31,43,32,38,28,26,33,41,27,34,26,28,27,31,39,26,25,32,36,25,31,38,28,37,31,33,34,34
2062,34,35,42,26,33,40,35,24,34,36,29,45,21,32,33,29,31,27,33,29,30,30,35,35,30,31,28,32
2063,27,32,30,21,35,32,30,25,34,37,33,29,26,31,21,24,26,25,25,37,26,40,37,28,23,37,23,31
2064,29,22,20,33,30,37,29,29,29,35,34,47,34,35,35,40,27,18,33,23,29,23,27,25,38,27,22,27
2065,30,26,27,37,29,31,30,25,32,28,29,38,29,30,30,33,26,32,31,26,30,25,31,34,24,27,14,26
2066,25,44,39,31,27,30,33,31,39,29,29,35,23,31,22,32,18,34,33,15,26,18,33,24,38,36,33,30
2067,24,35,22,39,34,31,31,18,29,25,26,28,25,25,28,30,21,38,30,43,32,38,27,32,32,26,23,30
2068,28,32,34,26,37,39,33,33,35,37,34,32,42,36,28,28,22,31,28,27,27,26,32,36,42,20,37,32
2069,27,39,31,24,35,30,31,35,42,26,34,32,32,34,39,39,17,24,30,16,28,37,42,22,28,30,28,31
2070,35,38,38,42,44,32,38,28,28,37,30,36,33,32,25,30,31,38,28,26,30,23,25,33,35,37,36,32
