Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2044,34,27,38,27,29,44,33,39,51,39,49,48,52,46,28,46,58,43,34,39,41,41,39,34,27,43,32,36
2045,46,39,26,45,42,30,38,28,30,39,17,27,28,28,43,27,31,39,33,41,36,35,40,36,34,23,33,34
2046,27,36,37,45,33,40,36,29,38,28,43,50,42,38,43,48,39,47,28,34,40,39,43,34,27,49,40,39
2047,34,32,34,36,37,40,36,36,42,39,51,40,35,41,30,33,49,30,36,39,36,34,52,43,31,44,46,42
2048,42,49,28,41,42,33,39,33,35,33,31,33,28,32,40,36,43,30,37,33,37,20,40,33,34,38,27,32
2049,47,41,25,41,29,26,35,41,26,24,31,21,36,30,34,29,56,35,35,42,39,22,43,29,35,32,24,31
2050,35,39,38,37,44,51,41,37,40,38,47,34,36,39,42,37,59,44,34,34,42,23,39,32,41,37,38,35
2051,39,43,37,30,38,34,37,25,36,46,48,32,39,38,35,35,49,33,32,38,37,31,36,39,30,19,39,32
2052,38,44,39,35,45,38,40,17,33,28,33,32,48,32,41,24,65,42,31,38,40,45,47,39,40,35,36,40
2053,41,36,35,53,38,29,39,38,38,45,33,40,48,40,47,30,66,47,31,47,45,37,39,36,34,23,41,35
2054,29,48,33,52,26,28,36,26,35,40,32,37,32,34,29,41,48,38,42,37,39,35,28,29,41,47,35,36
2055,30,44,46,33,41,43,40,24,40,29,45,25,42,34,38,34,56,33,34,34,38,23,31,34,40,35,38,34
2056,52,41,32,33,44,42,41,39,44,36,42,37,33,39,39,36,53,36,34,42,40,36,33,34,48,24,24,33
2057,49,40,48,44,48,41,45,33,46,38,36,35,19,35,37,41,49,38,43,23,39,55,37,20,43,44,48,41
2058,43,38,40,52,43,24,40,42,41,33,36,46,32,38,38,43,51,49,27,43,42,47,28,33,29,29,30,33
2059,39,38,18,32,43,34,34,40,40,46,33,41,35,39,33,34,55,38,37,43,40,28,29,30,33,41,33,32
2060,35,32,55,42,43,40,41,42,39,39,31,39,33,37,31,28,45,32,46,44,38,28,29,20,23,37,43,30
2061,32,37,37,33,26,41,34,33,31,25,38,31,33,32,20,41,45,43,36,34,37,34,18,33,42,34,31,32
2062,35,31,39,28,31,62,38,43,34,43,35,29,31,36,40,32,53,43,23,39,38,24,37,30,37,35,49,35
2063,32,40,38,32,38,43,37,30,35,35,31,46,38,36,39,53,62,37,30,36,43,38,46,41,20,42,46,39
2064,48,28,49,36,27,49,40,29,50,27,35,35,38,36,36,19,59,43,30,49,39,35,37,35,48,25,39,37
2065,45,33,36,46,39,44,41,42,49,44,55,32,32,42,26,45,46,42,30,39,38,41,28,28,32,24,36,32
2066,24,25,37,41,41,32,33,41,42,27,37,33,42,37,40,42,52,45,26,36,40,33,29,29,31,33,48,34
2067,43,44,22,35,35,35,36,28,48,36,37,29,31,35,45,28,47,37,44,40,40,38,39,32,47,25,41,37
