Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2064,33,29,25,26,29,34,29,32,34,33,38,40,28,34,34,31,32,26,33,29,31,27,31,29,34,27,28,29
2065,32,32,30,37,30,35,33,28,31,35,33,41,26,32,30,29,40,25,34,25,31,26,30,28,34,28,26,29
2066,30,30,30,32,22,29,29,39,33,21,25,43,28,32,19,25,24,32,30,25,26,25,33,30,31,27,37,31
2067,28,32,25,35,34,25,30,26,36,30,30,39,35,33,32,34,37,34,32,40,35,35,36,33,36,34,26,33
2068,26,32,23,33,35,36,31,32,31,33,34,34,37,34,24,28,28,27,28,33,28,26,32,40,34,28,34,32
2069,26,32,32,26,40,30,31,33,35,23,31,35,32,32,28,39,33,24,33,29,31,31,39,26,31,39,30,33
2070,34,35,35,34,39,28,34,33,24,35,32,28,31,31,32,31,30,38,30,26,31,31,39,35,27,32,35,33
2071,28,31,23,28,26,29,28,26,30,27,37,24,33,30,30,35,29,24,38,29,31,25,34,31,36,28,26,30
2072,37,33,26,36,29,32,32,36,36,25,28,22,35,30,30,31,32,25,34,23,29,26,37,31,30,30,31,31
2073,33,23,28,28,25,27,27,25,27,30,29,35,29,29,26,28,38,34,35,35,33,31,29,27,36,38,32,32
2074,22,28,34,36,32,36,31,34,25,32,30,21,29,29,30,35,35,28,36,29,32,28,26,31,31,32,21,28
2075,34,41,23,29,39,31,33,33,32,35,29,33,24,31,19,39,33,32,33,30,31,28,35,33,24,38,25,31
2076,16,36,35,31,25,24,28,31,34,28,24,28,30,29,24,25,22,28,34,33,28,31,38,27,37,39,33,34
2077,26,26,29,30,33,35,30,31,35,32,32,34,31,33,34,27,33,34,32,27,31,31,29,37,33,28,27,31
2078,34,29,28,31,31,28,30,26,30,30,27,35,27,29,27,44,34,25,31,28,32,31,24,27,24,29,31,28
2079,32,36,28,35,42,25,33,32,24,28,30,26,34,29,33,27,36,29,28,32,31,30,29,36,31,38,27,32
2080,23,24,23,31,23,29,26,35,29,36,25,40,26,32,32,30,37,30,25,26,30,27,23,29,23,39,35,29
2081,27,31,31,35,18,25,28,27,33,28,28,30,31,30,31,24,30,38,39,18,30,33,34,26,24,36,33,31
2082,28,24,33,32,25,26,28,25,35,25,33,24,23,28,37,35,40,34,31,36,36,26,32,30,25,22,29,27
2083,26,30,31,34,36,26,31,24,34,31,32,34,27,30,27,43,36,31,27,33,33,39,30,28,24,32,33,31
2084,29,26,29,33,33,30,30,39,28,33,36,33,27,33,20,33,35,35,30,26,30,25,28,43,27,26,28,30
2085,19,27,27,19,25,36,26,35,34,29,40,27,22,31,25,29,34,35,34,26,31,33,32,29,35,28,28,31
2086,30,30,33,31,35,24,31,24,32,29,24,28,23,27,33,29,35,33,35,31,33,36,38,34,25,35,33,34
2087,26,28,34,31,26,29,29,29,27,29,28,29,28,28,29,33,41,32,33,25,32,33,37,33,32,37,29,34
2088,26,29,28,24,33,33,29,26,31,37,30,35,26,31,22,23,44,26,31,33,30,26,31,31,27,35,33,31
2089,28,23,38,35,24,26,29,30,34,36,24,32,31,31,31,29,42,30,35,32,33,29,26,35,27,35,30,30
2090,28,32,23,37,34,30,31,32,35,27,34,32,29,32,37,26,33,29,32,36,32,23,26,26,33,34,27,28
2091,24,29,26,30,23,23,26,26,30,23,30,33,30,29,30,29,35,34,27,22,30,27,34,31,35,34,31,32
2092,29,34,30,25,18,31,28,34,28,26,30,30,34,30,28,23,36,30,26,25,28,25,37,28,33,36,36,33
2093,26,29,26,30,34,34,30,34,34,33,24,30,34,32,28,29,35,28,34,23,30,38,34,23,23,34,33,31
2094,31,28,31,30,25,26,29,29,29,28,33,25,27,29,30,26,32,25,24,31,28,24,23,28,33,30,23,27
2095,33,25,30,40,33,33,32,22,33,28,31,31,23,28,32,29,31,35,28,28,31,27,29,31,26,31,30,29
2096,29,31,33,29,26,32,30,35,27,27,30,34,24,30,34,35,25,42,30,37,34,21,34,33,40,36,27,32
2097,25,31,36,27,30,40,32,38,33,23,26,27,23,28,23,46,40,26,27,28,32,35,35,28,33,34,27,32
2098,33,31,32,28,36,22,30,26,38,28,38,34,31,33,31,33,36,31,35,26,32,15,35,28,27,27,30,27
2099,25,28,33,28,29,33,29,24,33,30,32,40,24,31,29,30,30,30,32,35,31,32,30,32,36,33,30,32
2100,25,28,23,32,20,28,26,36,32,29,34,39,29,33,30,36,29,35,36,33,33,34,26,34,33,31,33,32
