Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2079,52,47,48,56,39,50,49,45,57,41,51,48,48,48,55,59,30,43,52,55,49,43,35,46,48,41,48,44
2080,50,47,45,46,40,45,46,47,41,39,46,52,44,45,54,43,26,53,48,54,46,56,48,40,53,48,42,48
2081,53,64,45,51,51,53,53,37,46,51,51,43,49,46,41,48,31,49,44,35,41,43,41,35,41,48,52,43
2082,39,52,42,47,38,55,46,32,38,38,59,53,55,46,59,48,37,55,45,40,47,57,54,36,53,50,45,49
2083,51,49,54,53,45,34,48,46,51,47,38,52,46,47,30,50,32,42,53,49,43,41,27,47,57,44,53,45
2084,46,62,58,48,48,44,51,49,52,46,51,45,53,49,62,51,26,57,50,41,48,51,44,36,47,51,47,46
2085,51,43,46,55,41,55,49,40,48,40,34,40,49,42,55,55,29,44,59,51,49,32,42,29,43,36,49,39
2086,54,45,54,56,50,46,51,45,40,31,56,54,48,46,45,46,33,54,44,55,46,32,47,43,39,40,44,41
2087,56,41,50,47,61,56,52,37,55,33,55,43,51,46,55,47,25,53,50,52,47,48,36,46,50,31,46,43
2088,56,48,50,53,51,43,50,48,47,52,41,55,45,48,31,50,27,47,49,45,42,54,47,43,58,39,44,48
2089,45,49,47,60,54,51,51,59,39,47,51,44,52,49,38,50,29,42,43,46,41,48,36,34,54,41,41,42
2090,49,48,45,55,51,49,50,38,46,46,57,47,41,46,57,48,29,50,44,57,48,42,49,51,49,42,51,47
2091,46,48,55,55,49,48,50,45,56,45,45,44,35,45,50,60,23,33,50,52,45,48,51,32,48,50,45,46
2092,50,38,47,50,54,46,48,45,48,53,50,38,42,46,57,59,44,41,46,56,51,44,44,42,44,40,49,44
2093,57,58,39,55,58,53,53,52,43,45,46,43,56,48,49,47,29,52,50,55,47,49,51,36,50,41,52,47
2094,58,42,48,56,51,56,52,40,57,44,41,55,48,48,50,49,39,46,45,43,45,50,53,56,43,42,37,47
2095,52,47,59,46,46,47,50,42,48,53,43,48,35,45,48,42,33,50,46,55,46,44,51,32,47,44,39,43
2096,50,47,55,62,51,49,52,43,49,44,58,42,55,49,39,48,27,44,43,55,43,46,41,43,57,46,49,47
2097,45,45,49,47,47,41,46,56,55,55,40,42,50,50,36,58,34,56,43,46,46,50,41,28,51,32,50,42
2098,43,53,45,43,48,53,48,54,50,41,51,49,49,49,48,43,48,45,44,41,45,48,32,32,52,36,48,41
2099,52,48,49,54,49,49,50,52,36,43,44,62,50,48,46,47,20,46,47,40,41,44,38,26,51,47,40,41
2100,48,53,40,55,60,52,51,51,49,54,38,53,60,51,41,47,46,54,37,55,47,39,50,39,62,33,51,46
